,author_id,name
38040,32513,W.S. Merwin
38190,2858990,Basil Creighton
38393,3275,Jeannette Walls
38406,2261547,Rachel Hawkins
38418,473421,Desmond Lee
38614,786925,Jan-Philipp Sendker
38887,6841,Liz Tuccillo
39213,565826,Bret Witter
39328,6942,Pat Conroy
39458,3357,Richard Pevear
39459,3358,Larissa Volokhonsky
39651,19005,Jennifer Crusie
39813,12444,Bill Willingham
39815,74339,Steve Leialoha
39874,2327917,Betty  Smith
39887,7392948,Mary Kubica
39956,8534434,Sylvain Neuvel
40004,27779,Caleb Carr
40131,21072,Peter M. Senge
40144,5186274,A.G. Howard
40167,133241,Bernie Wrightson
40258,2927,Mary GrandPre
40268,144405,Bisco Hatori
40315,2749801,H.M. Parshley
40325,196092,Patti Smith
40344,10482,Jeff Lindsay
40439,7353006,Nicola Yoon
40479,1803294,Wladyslaw Szpilman
40744,15141,Cristina Garcia
40827,9057,Gaston Leroux
40875,4721536,Mark  Lawrence
40906,3063220,Thomas More
40954,31232,Steven Erikson
41228,16325,Jan Brett
41625,488758,Alan R. Clarke
41776,75287,Jean-Dominique Bauby
41778,1945379,Akira Watanabe
42013,7368938,David  Arnold
42122,919,Virgil
42171,42436,Felicia Bond
42250,573688,Robert Fitzgerald
42351,3158574,Simon Sinek
42462,45497,John McGahern
42577,208650,Eiichiro Oda
42720,374590,Chris Cleave
42750,200940,Devdutt Pattanaik
42810,6582,Antonia Fraser
42925,166029,Steve Hamaker
42943,218843,William Landay
43026,47672,Trenton Lee Stewart
43143,215818,Nick Caistor
43207,6953956,Erika Johansen
43330,14493315,Yaa Gyasi
43459,4101935,Susan Cain
43462,45315,Justin Cronin
43523,57990,Kennilworthy Whisp
43644,569383,Barbara A. Mowat
43645,8140,Paul Werstine
43742,7935185,E. Nesbit
43807,11525,Samuel Taylor Coleridge
43889,4415,Candace Bushnell
43959,3343,W. Chan Kim
43960,3342,Renee Mauborgne
44080,2838886,Hsn kml
44216,29840,Kevin Williamson
44346,498072,Audrey Niffenegger
44432,2982291,mn~ lmrshwd
44534,4418206,William   Nicholson
44636,5279,Steve Erickson
44749,848,John Gray
44815,6466759,Katja Millay
44817,2611,Eric Klinenberg
44823,2194273,Joel Rotenberg
44929,3963951,Nell Scovell
44931,1906497,Lauren Graham
45110,1194527,Mary Ann Shaffer
45241,5365396,Hajime Isayama
45301,15516,Erich Segal
45827,3772,Suzy Welch
46003,805350,Andrew R. MacAndrew
46322,1302285,Isaac Marion
46424,13139,Rachel Cohn
46609,1481537,Stendhal
46684,69766,Roberto Gonzalez Echevarria
46857,5744,Stuart Gilbert
46925,3097905,Colleen Houck
46942,401,Robert M. Pirsig
46995,614,Arthur Golden
47099,2093764,Eleanor Catton
47141,28024,Robert James Waller
47171,884135,J.H. Williams III
47190,13263,Edith Hamilton
47437,489970,Habiburrahman El-Shirazy
47629,4086715,Kendare Blake
48304,19753,Og Mandino
48321,7115158,B.J. Novak
48411,2830569,Karuho Shiina
48454,40882,Robert K. Massie
48518,321799,Todd Klein
48870,11081,Margaret Mitchell
48955,3440476,Felicia Day
49018,13007,Edwin Muir
49019,13006,Willa Muir
49597,33467,Jonathan Stroud
49829,35796,Peter Washington
50380,4011,Matthew Sweet
50411,235013,Louise Maude
50497,78753,Jay Papasan
50534,38391,James Surowiecki
50535,21559,Nassim Nicholas Taleb
50833,57108,Gloria Steinem
50899,256,Jared Diamond
50907,52218,Ben Marcus
50941,5810891,Mahatma Gandhi
51037,2867696,Piper Kerman
51062,96150,Daniel H. Pink
51340,2786093,Emily St. John Mandel
51391,3267859,Jennifer A. Nielsen
51808,32105,Eric Metaxas
51907,2778471,Hillary Rodham Clinton
52169,60609,Eve Ensler
52585,5434809,Kirsty Moseley
53051,3527,Alan Paton
53202,3095919,Kody Keplinger
53214,45539,Keith Richards
53371,13974,Mark Z. Danielewski
53429,44566,Eleanor Roosevelt
53495,4645,H.W. Brands
53542,167112,E.H. Gombrich
53575,2867569,Joshua Foer
54207,3518,Oprah Winfrey
54396,3849415,Deborah Harkness
54548,3539,Rohinton Mistry
54840,72099,Brian L. Weiss
54856,68038,George Cruikshank
54978,4071652,Durjoy Datta
55020,4536964,Amor Towles
55327,11607,N.K. Sandars
55429,13778,Bill Watterson
56613,41093,Shakti Gawain
56749,1498,David D. Burns
56948,380,Eric Schlosser
57125,621651,Jeri Johnson
57192,3343082,Joshua Swanson
57415,851957,njf drybndry
57620,10296,Kelley Jones
57908,923848,Manya Harari
59211,3540,Janet Fitch
59290,3009967,Joseph Smith Jr.
59496,1109606,'Hlm mstGnmy
59588,1589196,Mark Roskill
59661,415985,Sidney Paget
59778,58605,Maggie Nelson
59803,27634,Lauren F. Winner
59805,164478,Dee Lestari
59821,676,Donald J. Trump
59898,6547946,Tom Rath
60243,21499,Howard C. Cutler
60650,162578,Brene Brown
60651,90038,William Olivier Desmond
60652,4397863,Maria Teresa Marenco
60701,4637369,Veronica Rossi
60813,474490,Margaret Mauldon
61095,40648,Ellen DeGeneres
61201,235886,Roma Gill
61209,51589,Chitra Banerjee Divakaruni
61517,10029,Colson Whitehead
61794,22033,Brian Tracy
62348,4475150,`mrw `bd lHmyd
62449,47640,Nancy Garden
62550,6432545,T.V.F. Cuffe
62564,5437976,J.A. Redmerski
62571,5760641,Pham Van Thieu
63123,9048,Andrew Harvey
63177,904939,Terry Hayes
63295,33907,Scott McCloud
63329,37449,Lorenzo Carcaterra
63755,7142445,Peter  Swanson
64007,5042201,John Tiffany
64008,3439408,Jack Thorne
64099,79589,Alex Flinn
64493,3724,Miep Gies
64494,3723,Alison Leslie Gold
64506,17297,Marianne Williamson
64714,7224009,Jasmine Warga
64890,219908,Brad Stone
65132,3337314,mhdy Gbryy
65546,26335,Hubert Selby Jr.
65658,6540057,Andy Weir
65723,1127619,G. Norman Lippert
65801,8002,John Grogan
65995,4417406,Carlo Pagetti
66049,60619,Jason Fried
66062,1791,Seth Godin
66149,810254,Aravind Adiga
66313,4672071,A.S.A. Harrison
66465,54647,Malcolm Bowie
66647,3151,Matt Ridley
66685,55794,Roberto Aguirre-Sacasa
66844,9685,Chris Van Allsburg
66908,6464799,Jessica Knoll
66989,45812,James Strachey
67321,6842,Greg Behrendt
67441,9886128,rsln fSyHy
67782,47586,R.J. Hollingdale
67994,32677,Ntozake Shange
68649,282390,Viet Thanh Nguyen
69034,26946,Mildred D. Taylor
69222,10154,Richard Taylor
69298,76385,Douglas Carlton Abrams
69435,4855830,Gabriel Stoian
69537,39832,Chihiro Iwasaki
70269,3888197,Shonda Rhimes
70965,1985598,Alex Kendrick
70966,69521,Stephen Kendrick
71051,314021,Helen Macdonald
71451,4370565,Erin Morgenstern
71523,14031444,Paul Kalanithi
71609,5359114,thrwt lkhrbwy
72121,8486,Yuji Oniki
72690,25421,Tony DiTerlizzi
72903,105508,David A. Vise
73490,7305254,Danielle  Paige
73701,8253,Stevie Davies
73935,172551,Everett H. Emerson
74270,4126827,Michelle Hodkin
74586,168380,Jordan Stump
75213,13746479,MinaLima
75313,14532,George Saintsbury
75383,50418,Joel Schick
75454,655301,Lee Fahnestock
75985,46245,Ayaan Hirsi Ali
76131,778357,James Stern
76247,24777,Sam Garrett
76290,3162181,'thyr `bdllh lnshmy
76344,104271,Joe Musser
76627,9374,Neale Donald Walsch
76652,7715,Robert Frost
76653,55099,Edward Connery Lathem
76827,901977,Clarissa Pinkola Estes
77406,3536,Ursula Hegi
77449,1431785,David Grann
78017,123463,Mary E. Pearson
78359,6527843,John      Leonard
78362,4379470,Young Kim
79017,3407448,Ruta Sepetys
79109,106463,Jay Anson
79387,4841310,Benjamin Alire Saenz
79662,70772,Nancy Bond
79733,1086478,Cathy Hirano
79839,1041872,Patrick deWitt
79880,691655,Louis S. Glanzman
79881,2080877,Florence Lamborn
80124,880408,E.V. Rieu
80181,164189,Michael Glencross
80573,308917,Sara Corbett
81136,4376,Susanna Kaysen
81160,10837,David McDuff
81297,8446,James Allen
81557,306401,M.C. Escher
81842,6571447,Hanya Yanagihara
82870,12008,Peter F. Drucker
82941,275033,Anthony M. Esolen
82983,7798,Thomas E. Connolly
83005,3035771,Bruce H. Wilkinson
83258,923847,Max Hayward
83429,52601,N.H. Kleinbaum
83430,7275,Helen Keller
83730,5804248,W.W. Denslow
83965,7341059,Sophia Amoruso
84272,448385,Jeremy Leggatt
84516,7751367,Emma Healey
84893,90150,Carrie Fisher
84908,7333,Eugenio Montale
85370,16481,Richard Price
85822,157141,Maureen Freely
86031,2966914,Lech Jeczmyk
86151,5805694,Dot Hutchison
86276,1984197,Rashmi Bansal
86328,57450,Laura       Martin
86372,4502788,Rosalia Vazquez
86468,3493507,Maria Buitoni Duca
87214,2890837,khld ljbyly
87683,1432,Michael Cunningham
88506,792,Giada De Laurentiis
88554,7176,Daniel Handler
88600,1399188,J.E. Thomas
88909,28345,Vikram Seth
89002,112258,Eric Berne
89220,8750,Jon Kabat-Zinn
89639,51587,Alev Lytle Croutier
89658,17940,Jacob Needleman
90274,4461,Dallas Willard
90967,169609,Amanda Hopkinson
92042,486329,Daniel James Brown
92520,14623,Ralph Steadman
92668,81619,Daniel J. Levitin
92683,4723295,mSTf~ brhym
93192,18731,Marcus Buckingham
93264,224319,Robin Buss
93329,4969048,Nikita Singh
94550,65483,Richard H. Thaler
94643,164692,Celeste Ng
94969,5377476,Cassandra Jean
95602,75548,Ed Glinert
95728,5272674,Jenny  Lawson
96201,32803,Stephen C. Lundin
96202,32801,Harry Paul
96203,32802,John Christensen
96487,5817,Rodman Philbrick
97098,5142414,Karen Thompson Walker
97730,26250,Patricia McCormick
98278,72230,Aylmer Maude
98302,261798,Tim Dolin
98303,134559,Margaret R. Higonnet
98355,190922,Justina Chen
98361,1319502,Alexander Teixeira de Mattos
98742,700880,Donny Dhirgantoro
99220,188760,Tetsuko Kuroyanagi
99506,171691,Lan Medina
99749,5758647,Bob Goff
99819,9802136,Aziz Ansari
101322,9863497,Kristin Noel Fischer
101846,1421619,Jamie Ford
102380,4449011,Alfred MacAdam
102384,755,Benjamin Graham
102457,7431,Ned Dameron
102635,761595,Ashlee Vance
102758,194416,Mindy Kaling
104002,13599,Kate Egan
104275,66349,Michael Henry Heim
105174,6264,Elisabeth Elliot
105179,323598,Alfred Birnbaum
105193,4466615,nwr `bdlmjyd
105210,206062,Steve Harvey
105223,15815787,Mark Manson
105427,5777662,Larry Sloman
105648,2664359,tmr brhym
105744,5808780,Rod Bradbury
105901,14137787,Stephanie Garber
106757,2872571,Preeti Shenoy
107673,178947,Peter Bart
107730,68040,Adolph Caso
108067,4036724,J. Alison James
108591,157819,Nina Bawden
108745,38301,Flora Rheta Schreiber
108834,54066,Andre Agassi
109178,4089,Hayden Carruth
109224,33795,Alastair McEwen
109411,3162937,Gerald McCann
109637,7127,Chris Gardner
109688,5201530,Charles Duhigg
110039,1387272,Ben Goldacre
110340,986042,A.P.J. Abdul Kalam
110488,492304,John Rutherford
110749,45502,Craig Raine
110945,1280155,Safiy al-Rahman al-Mubarakfuri
111033,3406353,Justin Halpern
111893,53010,Darren Aronofsky
112492,3732,Lorraine Hansberry
112650,4150084,Paz Pruneda
113016,67629,Ramachandra Guha
113154,3014566,Sheldon Drzka
113199,5143,Seamus Deane
113428,1164847,Ravi Subramanian
113488,5826838,Rene Huigen
113489,5826837,Frans Thomese
113686,540202,Jerry N. Uelsmann
113693,3874180,Frank D'Armata
114018,77004,Winston Groom
114405,36065,Richard J. Foster
115950,42277,Rosemarie Morgan
116207,7046622,Eben Alexander
117171,822,James Frey
117687,34933,Jane Carruth
117799,4540172,Jennifer Close
117972,3367145,Chris Guillebeau
118793,279134,Inga Moore
119515,541490,Blaine Harden
119875,21269,Guy Kawasaki
120520,2726692,Padraic Colum
120913,7370194,Shi Tian  sui
121484,63906,Lewis Leary
121565,800588,Ravinder Singh
121932,92148,James Jean
122624,5442759,Emily Seife
122779,953641,khld lkhmysy
122780,3158133,Khaled Al Khamissi
122825,5856,Tucker Max
123273,17595,Adam Mansbach
123558,202260,Caroline Kepnes
123787,132676,Shiv Khera
125108,27691,Donald O. Clifton
125372,209528,Richard Andrews
126255,198144,Allen Mandelbaum
126286,13719119,Dan Howell
126287,6993359,Phil Lester
126756,227267,Nicola Bradbury
127559,1292893,khykhwws jhndry
127579,80294,Frank W. Abagnale
130210,79407,Patricia Crick
130215,40229,John Carey
130498,150123,Sean Deming
132055,574570,Aniela Jaffe
133110,4852882,Sarah Colonna
134963,2834,Jerry I. Porras
136461,212842,Gary Saul Morson
136561,22653,John Seelye
136701,2435,Justin O'Brien
137531,4176518,Rachel Willson-Broyles
137677,14311,Camille Kingsolver
137678,267117,Steven L. Hopp
138643,2022,Guy Cardwell
138644,21818,Tom Quirk
140482,15109469,J.D. Vance
140778,69641,Jen Sincero
140786,263994,Josette Chicheportiche
141047,61986,Richard Maxwell
142041,28120,Rene Cloke
145894,9445,Bob McCabe
148433,2983802,I.N.J. Culbard
148660,4479191,Dom Marcos Barbosa
148933,3405767,Portia de Rossi
148937,6984726,Allie Brosh
149375,11022,Philip Horne
149723,41876,Lily Owens
150525,120480,Helen Small
151024,8655,Frank Warren
152024,21091,Tony Schwartz
152849,9996,Richard   Preston
152884,8656,T. Harv Eker
153072,618,Leil Lowndes
153482,4629237,Tk
154143,180972,Craig Hamilton
154638,42158,John D. Rateliff
154782,4396806,Bryan Stevenson
154814,14168236,David Yoon
156296,183563,Richard J. Dunn
156782,3839,Gillian Avery
157190,287960,Randy Pausch
157430,13771732,A.C. Bradley
157631,4711355,yhb m`wD
157708,32168,Catherine Hardwicke
158126,220245,Peter Glassman
159037,217195,Sarah  Young
161746,6904185,Leman Sari
162450,5770327,Josh Wolf
162890,4577318,Holly Madison
163249,90805,Rainer Funk
164641,6859221,mHmd lslm
165145,1038942,Meg Jay
166054,34517,Geoffrey A. Moore
168954,1116816,Dave Cullen
170232,3105358,George Goulding
170795,13903,Andrew Delbanco
172177,3043169,Mattias Ripa
173421,52956,Sally Beauman
173528,3495853,Sarah Ban Breathnach
175133,659,Thomas J. Stanley
175674,61831,Jason Zweig
175676,756,Warren Buffett
175699,341696,John Medina
176997,139094,Katherine Duncan-Jones
177617,214254,Stan Redding
178852,8262,Hayden Herrera
179327,48382,Mark Reiter
180243,135834,Ray Cruz
180699,114558,Rory Freedman
180700,114559,Kim Barnouin
180871,267866,Nevill Coghill
181708,72229,Henry Gifford
182175,3306075,Essam Youssef
182421,26993,Maureen Howard
183553,362983,James Kinsley
183667,16378912,Margaret Oliphant
183668,15258855,Walter A. Raleigh
183856,27446,Mihaly Csikszentmihalyi
184115,1399901,Danae Yankoski
184116,235311,Chris Tomlin
184138,695505,Rolf Dobelli
188785,5008438,Paulette Moller
189894,116623,Sabahattin Ali
190352,4938,Ted Nasmith
190461,6543253,Douglas Smith
192393,377462,Alan Myers
193668,14545796,Tony Robbins
194516,3416,Michael E. Gerber
194951,3318236,Youssef Ziedan
197173,1539,Dan Millman
199995,3960446,Irin Carmon
199996,13513636,Shana Knizhnik
200836,2766,Peter Gay
202647,1010543,Amanda Palmer
202788,6447490,khwl@ Hmdy
203019,26484,Deidre Shauna Lynch
203101,7375,Melissa Bank
203707,4562105,Susan  Jeffers
205023,3510,Billie Letts
205212,2955,Anthony Kiedis
209399,8075577,Rupi Kaur
211399,137262,Dorothy Britton
211463,2079343,Patricia Castelao
212167,7890536,Dan   Harris
217427,28273,Nina Auerbach
218787,1460,Mark Overstall
220254,69185,Bruce Brooks Pfeiffer
220304,2904624,Arnold J. Pomerans
221268,5359910,Simon Pare
224274,438483,Rob Lowe
224748,5618463,Ed Catmull
229844,192322,Toinette Lippe
230703,5785094,Anand Neelakantan
230862,46940,Richard Koch
231592,206835,Alan Shelston
235593,5274234,Carol Rifka Brunt
235888,270160,Catherine Belsey
236684,50568,Robyn Schneider
242266,2993185,Ahlam Mosteghanemi
245911,160932,Robert B. Cialdini
248352,5358171,Melina Karakosta
248855,8463,Hilda Rosner
249694,6456394,Phaidon Press
250384,581557,Siobhan Curham
251187,7945,Anna Brailovsky
251639,15225448,Amanda Lovelace
252993,29004,Robert Mighall
254690,2772778,Christopher Bigsby
255069,2864594,Erdag M. Goknar
258212,14877156,Albus Dumbledore
259269,2777560,Darrel Anderson
259449,7012565,Lang Leav
259983,6783,Peter D. Kramer
261060,168306,Juan Mascaro
264764,579496,Charles E. Wilbour
266411,95279,Ronald de Leeuw
268227,62561,Rex Gibson
272173,5237086,Maria Laina
274984,14014,Stephen Schwartz
278875,428923,Jonah Lehrer
281938,5325360,Christopher  Lee
287492,3102809,Dave Mallow
289951,46742,Brother Andrew
290652,111336,Richard Allen Cave
291840,6906496,Brandon Stanton
292084,119135,Peter Salm
294138,5815969,Varun Agarwal
295249,2947790,Jerry W. Ward Jr.
295789,5778057,Susannah Cahalan
297945,120257,Robert Thompson
299925,28811,Banksy
300345,6572575,Amanda Lindhout
301731,4603829,s`wd lsn`wsy
302117,4899611,Ricardo Cortes
302595,410875,Burton Pike
305095,23587,David Heinemeier Hansson
310081,443700,Chris Sheban
311389,16019981,Ahmed Khaled Towfik
312050,4385839,Tina Fey
317565,293115,Montserrat Mira
317843,88934,Raquel Jaramillo
319954,444488,Norman MacAfee
320783,40588,Amy Mandelker
321244,2898684,jwd Sydwy
336142,14660239,Frederic Mugler
336884,6543494,Rozita Sokou
340120,213519,Stephen Wall
341159,5770323,Johnny Kansas
341160,5770324,Stephanie Stehling
341161,124109,Heather McDonald
341162,5770325,Roy Handler
341163,4495084,Brad Wollack
341164,5770326,Amber Mazzola
341165,5770328,Shoshanna Handler
341166,5770329,Eva Magdalenski
341167,140486,Amy Meyer
341168,5770330,Glen Handler
345464,4651678,Marcelo Barbao
346076,920654,Sven Christer Swahn
352456,8434126,Connor Franta
353895,3866161,Karen Dillon
354209,7061278,Kevin Wiliarty
357838,4698951,ysr Hrb
364498,732554,Laura Harris
364499,2889648,Laura Gibbs
365842,114656,Cupcake Brown
366026,260074,Rufus Goodwin
366027,807652,Benjamin Martinez
367559,17131,Arlette Elkaim-Sartre
367560,59948,Annie Cohen-Solal
367561,5788696,Carol Macomber
370123,4173628,Nate  Taylor
372048,27003,Ignes Sodre
376744,14013,David Cote
376745,148442,Joan Marcus
377166,619471,Girolamo De Michele
384024,488518,Frederick L. Covan
386940,42642,Lucasta Miller
398616,9321,Ros Ballaster
401044,3407560,khld lbtly
402680,320473,Robert DeMaria Jr.
403148,6544009,Camilla Beavers
405139,5754828,'Hmd Hlmy
408154,4840538,Saulius Dagys
409882,527779,Shannon Russell
413885,278924,Hans Richter
416201,3498741,Winnie Holzman
419117,277647,John Tierney
423405,572105,Andy Nakatani
424962,752721,Ronald Holt
433457,5560618,James Allworth
436342,6558048,Tom Purcell
444721,6648,Paul Dinello
445615,3127605,Kyle Freeman
447738,5013252,`mrw slm@
448101,4770274,Frank Lesser
451948,14426999,mrym TbTby'yh
452051,277396,Earl Lee
452052,4404914,Kathleen DeGrave
452839,2975831,Walter J. Cobb
453213,2931005,Richard A. Houser
455894,3117430,Allison Silverman
483518,283944,Josef Scharl
483519,4025890,Margaret Raine Hunt
498839,3117431,Richard Dahm
499151,5262,Priscilla Meyer
499259,7074504,Rob Dubbin
503107,8988830,Ben Holden-Crowther
524331,4720520,Lidia Zazo
534460,15421047,dkhtr Hsyn n`ymy
535113,7159937,shmvl shnytsr
548642,6441,Gareth Stedman Jones
556092,3005491,collaborative
556093,318324,Jessica Cox
568181,23663,Gail Kern Paster
579809,3057900,Diana Burgin
579810,9667,Katherine Tiernan O'Connor
579811,40254,Ellendea Proffer
593419,2586822,Katy Bridges
601275,7085697,Cao Chi
606030,156342,Andrew Williamson
620942,5118071,Marie Milpois
638164,1287453,megu kiyabotsuto
643181,651457,Regis McKenna
651313,16347186,Robert           Jackson
654553,16347169,Robert          Jackson
659658,3917895,Katharine Kroeber Wiley
679606,3870718,Richard Nemesvari
690400,9829661,Angelo  Rinaldi
726157,3605493,Michael Brumm
726158,7074503,Eric Drydale
726159,704090,Peter Grosz
726160,206247,Peter Gwinn
726161,7074501,Jay Katsir
726162,7074502,Laura Krafft
728372,5448409,Chris   Smith
729600,15053448,Gunilla Leining
745485,457369,Simon Brodbeck
747691,122149,Roger Gard
765712,365362,Gert Westphal
785549,15814604,frnkh m`nwy
802701,14116317,B.M. Mooyaart-Doubleday
819887,1515169,James J. Helm
826710,4125854,Hans Hausmann
826711,8262540,Dirk Muller
826712,4125855,Willy Trenk-Trebitsch
826713,16279,Mario Adorf
