,author_id,name
44534,4418206,William   Nicholson
44749,848,John Gray
44815,6466759,Katja Millay
44817,2611,Eric Klinenberg
44929,3963951,Nell Scovell
44931,1906497,Lauren Graham
44942,670859,Edmond Rostand
44979,56700,Crockett Johnson
45110,1194527,Mary Ann Shaffer
45241,5365396,Hajime Isayama
45301,15516,Erich Segal
45599,52989,Julie Anne Peters
45946,72237,Lynne Reid Banks
46003,805350,Andrew R. MacAndrew
46322,1302285,Isaac Marion
46424,13139,Rachel Cohn
46609,1481537,Stendhal
46626,3353516,Amy Plum
46684,69766,Roberto Gonzalez Echevarria
46857,5744,Stuart Gilbert
46925,3097905,Colleen Houck
46942,401,Robert M. Pirsig
46995,614,Arthur Golden
47099,2093764,Eleanor Catton
47141,28024,Robert James Waller
47629,4086715,Kendare Blake
48454,40882,Robert K. Massie
48669,7565,William Styron
48870,11081,Margaret Mitchell
48955,3440476,Felicia Day
49018,13007,Edwin Muir
49019,13006,Willa Muir
49597,33467,Jonathan Stroud
49829,35796,Peter Washington
50380,4011,Matthew Sweet
50411,235013,Louise Maude
50833,57108,Gloria Steinem
50899,256,Jared Diamond
50907,52218,Ben Marcus
50941,5810891,Mahatma Gandhi
51037,2867696,Piper Kerman
51062,96150,Daniel H. Pink
51340,2786093,Emily St. John Mandel
51391,3267859,Jennifer A. Nielsen
52169,60609,Eve Ensler
53051,3527,Alan Paton
53202,3095919,Kody Keplinger
53214,45539,Keith Richards
53371,13974,Mark Z. Danielewski
53429,44566,Eleanor Roosevelt
53542,167112,E.H. Gombrich
53575,2867569,Joshua Foer
54396,3849415,Deborah Harkness
54548,3539,Rohinton Mistry
54856,68038,George Cruikshank
55020,4536964,Amor Towles
56756,168167,Patrick Gale
56948,380,Eric Schlosser
57125,621651,Jeri Johnson
57192,3343082,Joshua Swanson
57415,851957,njf drybndry
57702,24648,Faye Perozich
57713,53498,Bo Hampton
57908,923848,Manya Harari
59211,3540,Janet Fitch
59290,3009967,Joseph Smith Jr.
59661,415985,Sidney Paget
60229,6521646,Therese Anne Fowler
60243,21499,Howard C. Cutler
60650,162578,Brene Brown
60651,90038,William Olivier Desmond
60652,4397863,Maria Teresa Marenco
60701,4637369,Veronica Rossi
60813,474490,Margaret Mauldon
61095,40648,Ellen DeGeneres
61201,235886,Roma Gill
61209,51589,Chitra Banerjee Divakaruni
61517,10029,Colson Whitehead
62564,5437976,J.A. Redmerski
62571,5760641,Pham Van Thieu
62978,40737,Daniel Pennac
63177,904939,Terry Hayes
63226,6632,Martin Booth
63329,37449,Lorenzo Carcaterra
63418,9121,James Fenimore Cooper
64007,5042201,John Tiffany
64008,3439408,Jack Thorne
64059,5336,Judi Barrett
64060,78790,Ron Barrett
64099,79589,Alex Flinn
64469,6947727,Sara Raasch
64493,3724,Miep Gies
64494,3723,Alison Leslie Gold
64714,7224009,Jasmine Warga
65011,1651879,A.S. King
65132,3337314,mhdy Gbryy
65546,26335,Hubert Selby Jr.
65658,6540057,Andy Weir
65723,1127619,G. Norman Lippert
65801,8002,John Grogan
65995,4417406,Carlo Pagetti
66049,60619,Jason Fried
66149,810254,Aravind Adiga
66465,54647,Malcolm Bowie
66685,55794,Roberto Aguirre-Sacasa
66844,9685,Chris Van Allsburg
66908,6464799,Jessica Knoll
67117,318661,Amy Efaw
67321,6842,Greg Behrendt
67441,9886128,rsln fSyHy
68103,398178,Michael J. Smollin
68496,4907787,Rebecca Donovan
69034,26946,Mildred D. Taylor
69222,10154,Richard Taylor
70269,3888197,Shonda Rhimes
70302,4692856,Kristen Simmons
71204,33117,Drew Barrymore
71318,1251730,Matthew Quick
71451,4370565,Erin Morgenstern
72121,8486,Yuji Oniki
72690,25421,Tony DiTerlizzi
73490,7305254,Danielle  Paige
73701,8253,Stevie Davies
73935,172551,Everett H. Emerson
74270,4126827,Michelle Hodkin
75011,20838,Jane Gardam
75313,14532,George Saintsbury
75383,50418,Joel Schick
75454,655301,Lee Fahnestock
76131,778357,James Stern
76652,7715,Robert Frost
76653,55099,Edward Connery Lathem
76827,901977,Clarissa Pinkola Estes
77270,65334,Peter Ferguson
78017,123463,Mary E. Pearson
78359,6527843,John      Leonard
78362,4379470,Young Kim
79017,3407448,Ruta Sepetys
79109,106463,Jay Anson
79166,7014881,Esther Earl
79167,7014882,Lori Earl
79168,7014883,Wayne Earl
79387,4841310,Benjamin Alire Saenz
79662,70772,Nancy Bond
79733,1086478,Cathy Hirano
79880,691655,Louis S. Glanzman
79881,2080877,Florence Lamborn
79946,10802967,Brit Bennett
80124,880408,E.V. Rieu
80181,164189,Michael Glencross
80790,8178205,Ronald Knox
81136,4376,Susanna Kaysen
81160,10837,David McDuff
81842,6571447,Hanya Yanagihara
82449,504038,Anna Banks
82941,275033,Anthony M. Esolen
82983,7798,Thomas E. Connolly
83258,923847,Max Hayward
83430,7275,Helen Keller
83622,2515,Oliver Stallybrass
83730,5804248,W.W. Denslow
83965,7341059,Sophia Amoruso
84556,19443,David Langford
84618,2126339,Tommy Wallach
84908,7333,Eugenio Montale
85370,16481,Richard Price
85396,5342951,Jeanne Ryan
85887,2783820,Oliver Potzsch
86151,5805694,Dot Hutchison
86328,57450,Laura       Martin
86372,4502788,Rosalia Vazquez
86468,3493507,Maria Buitoni Duca
86886,679787,Adam McCauley
87683,1432,Michael Cunningham
87895,7126026,Brendan Wenzel
87953,117786,Lily King
88116,3465557,L.A. Weatherly
88554,7176,Daniel Handler
88600,1399188,J.E. Thomas
88921,7825,Ruth Ozeki
89639,51587,Alev Lytle Croutier
89658,17940,Jacob Needleman
90967,169609,Amanda Hopkinson
91171,543080,Pseudonymous Bosch
92520,14623,Ralph Steadman
93264,224319,Robin Buss
94643,164692,Celeste Ng
94969,5377476,Cassandra Jean
95602,75548,Ed Glinert
95728,5272674,Jenny  Lawson
96487,5817,Rodman Philbrick
97098,5142414,Karen Thompson Walker
97730,26250,Patricia McCormick
98278,72230,Aylmer Maude
98302,261798,Tim Dolin
98303,134559,Margaret R. Higonnet
98355,190922,Justina Chen
98361,1319502,Alexander Teixeira de Mattos
99506,171691,Lan Medina
99819,9802136,Aziz Ansari
101846,1421619,Jamie Ford
102380,4449011,Alfred MacAdam
102457,7431,Ned Dameron
102635,761595,Ashlee Vance
102758,194416,Mindy Kaling
103945,62843,Rachel Seiffert
104002,13599,Kate Egan
104275,66349,Michael Henry Heim
104936,835348,Ann Aguirre
105179,323598,Alfred Birnbaum
105223,15815787,Mark Manson
105407,4937879,Tea Obreht
105427,5777662,Larry Sloman
105744,5808780,Rod Bradbury
105901,14137787,Stephanie Garber
106708,2894415,Affinity Konar
107449,4366471,Sarah Blakley-Cartwright
107673,178947,Peter Bart
107730,68040,Adolph Caso
108067,4036724,J. Alison James
108745,38301,Flora Rheta Schreiber
108834,54066,Andre Agassi
109313,176959,Sarah Thornton
109411,3162937,Gerald McCann
109688,5201530,Charles Duhigg
110488,492304,John Rutherford
110749,45502,Craig Raine
111033,3406353,Justin Halpern
111684,4032085,Dinah Bucholz
111893,53010,Darren Aronofsky
112492,3732,Lorraine Hansberry
112650,4150084,Paz Pruneda
113154,3014566,Sheldon Drzka
113199,5143,Seamus Deane
113686,540202,Jerry N. Uelsmann
113693,3874180,Frank D'Armata
114018,77004,Winston Groom
114613,14920,John Rocco
115950,42277,Rosemarie Morgan
117171,822,James Frey
117687,34933,Jane Carruth
118464,98978,Mark Ford
120285,3867266,Lee Chadeayne
120520,2726692,Padraic Colum
120913,7370194,Shi Tian  sui
121932,92148,James Jean
122624,5442759,Emily Seife
122825,5856,Tucker Max
123273,17595,Adam Mansbach
123558,202260,Caroline Kepnes
124840,121814,Allen Say
125038,26513,Richard Lancelyn Green
125372,209528,Richard Andrews
126255,198144,Allen Mandelbaum
126756,227267,Nicola Bradbury
127559,1292893,khykhwws jhndry
128494,147788,Dudley Fitts
130215,40229,John Carey
130498,150123,Sean Deming
131129,51209,James Kelman
131244,599916,Tabitha Suzuma
131959,3009553,Gilbert Ford
133110,4852882,Sarah Colonna
133596,24824,Jon Stone
133789,480401,Sarah Perry
135676,66186,Harry Allard
136561,22653,John Seelye
136991,188411,Lowell Bair
137333,78071,Scott McKowen
137677,14311,Camille Kingsolver
137678,267117,Steven L. Hopp
138643,2022,Guy Cardwell
138644,21818,Tom Quirk
140482,15109469,J.D. Vance
140778,69641,Jen Sincero
140786,263994,Josette Chicheportiche
141047,61986,Richard Maxwell
142041,28120,Rene Cloke
145147,54711,Janell Cannon
145894,9445,Bob McCabe
146900,50943,Vincent Starrett
147352,4488007,Jessica  Morgan
148433,2983802,I.N.J. Culbard
148660,4479191,Dom Marcos Barbosa
148937,6984726,Allie Brosh
149375,11022,Philip Horne
149723,41876,Lily Owens
150525,120480,Helen Small
151024,8655,Frank Warren
152849,9996,Richard   Preston
153482,4629237,Tk
154143,180972,Craig Hamilton
154638,42158,John D. Rateliff
154814,14168236,David Yoon
156296,183563,Richard J. Dunn
156782,3839,Gillian Avery
157190,287960,Randy Pausch
157430,13771732,A.C. Bradley
157707,4474929,David Leslie Johnson
157708,32168,Catherine Hardwicke
158126,220245,Peter Glassman
161746,6904185,Leman Sari
162450,5770327,Josh Wolf
165145,1038942,Meg Jay
168954,1116816,Dave Cullen
170232,3105358,George Goulding
170795,13903,Andrew Delbanco
172177,3043169,Mattias Ripa
173421,52956,Sally Beauman
173638,6439440,Marieke Nijkamp
176997,139094,Katherine Duncan-Jones
178852,8262,Hayden Herrera
180243,135834,Ray Cruz
180871,267866,Nevill Coghill
181708,72229,Henry Gifford
182421,26993,Maureen Howard
183553,362983,James Kinsley
183667,16378912,Margaret Oliphant
183668,15258855,Walter A. Raleigh
184115,1399901,Danae Yankoski
184116,235311,Chris Tomlin
187069,53348,Harry Gregson-Williams
188785,5008438,Paulette Moller
189598,14268699,Geoffrey Crayon
190352,4938,Ted Nasmith
190461,6543253,Douglas Smith
191050,11729,Victoria Finlay
192393,377462,Alan Myers
194995,2507198,Joshua Lewis
196873,1960761,Nils Johnson-Shelton
197173,1539,Dan Millman
202457,1336408,Melissa Anelli
203019,26484,Deidre Shauna Lynch
203101,7375,Melissa Bank
205023,3510,Billie Letts
205212,2955,Anthony Kiedis
209399,8075577,Rupi Kaur
209899,3949932,Eteel Lawson
217427,28273,Nina Auerbach
218787,1460,Mark Overstall
227804,284545,Fred Marcellino
229844,192322,Toinette Lippe
231592,206835,Alan Shelston
235593,5274234,Carol Rifka Brunt
235888,270160,Catherine Belsey
236684,50568,Robyn Schneider
248352,5358171,Melina Karakosta
248855,8463,Hilda Rosner
249694,6456394,Phaidon Press
250384,581557,Siobhan Curham
251187,7945,Anna Brailovsky
251639,15225448,Amanda Lovelace
252993,29004,Robert Mighall
254690,2772778,Christopher Bigsby
258059,5805483,Lindsay Cummings
258212,14877156,Albus Dumbledore
259269,2777560,Darrel Anderson
259449,7012565,Lang Leav
264764,579496,Charles E. Wilbour
268227,62561,Rex Gibson
271928,6569002,Nathan Filer
272173,5237086,Maria Laina
274984,14014,Stephen Schwartz
278307,1351538,NaRae Lee
281938,5325360,Christopher  Lee
287492,3102809,Dave Mallow
290652,111336,Richard Allen Cave
291840,6906496,Brandon Stanton
292084,119135,Peter Salm
295789,5778057,Susannah Cahalan
297945,120257,Robert Thompson
299925,28811,Banksy
302117,4899611,Ricardo Cortes
303020,5145460,Laura   Miller
305095,23587,David Heinemeier Hansson
307276,174383,William L. Hedges
310081,443700,Chris Sheban
312050,4385839,Tina Fey
317565,293115,Montserrat Mira
317843,88934,Raquel Jaramillo
319954,444488,Norman MacAfee
320783,40588,Amy Mandelker
324688,58234,Jean-Pierre Aoustin
332223,268524,Peter de Seve
336142,14660239,Frederic Mugler
336884,6543494,Rozita Sokou
340120,213519,Stephen Wall
341159,5770323,Johnny Kansas
341160,5770324,Stephanie Stehling
341161,124109,Heather McDonald
341162,5770325,Roy Handler
341163,4495084,Brad Wollack
341164,5770326,Amber Mazzola
341165,5770328,Shoshanna Handler
341166,5770329,Eva Magdalenski
341167,140486,Amy Meyer
341168,5770330,Glen Handler
344840,2884615,Mark D. Beazley
346076,920654,Sven Christer Swahn
351202,478555,Donna Murphy
352456,8434126,Connor Franta
358194,207860,L. Kate Deal
359601,13673487,Haley Riordan
364498,732554,Laura Harris
364499,2889648,Laura Gibbs
366026,260074,Rufus Goodwin
366027,807652,Benjamin Martinez
370123,4173628,Nate  Taylor
372048,27003,Ignes Sodre
376744,14013,David Cote
376745,148442,Joan Marcus
398616,9321,Ros Ballaster
402680,320473,Robert DeMaria Jr.
408154,4840538,Saulius Dagys
409882,527779,Shannon Russell
413156,3145559,Jason Baker
413885,278924,Hans Richter
416201,3498741,Winnie Holzman
418001,3863546,Donna Freed
422118,7209772,Lambert M. Surhone
423405,572105,Andy Nakatani
424962,752721,Ronald Holt
436342,6558048,Tom Purcell
444721,6648,Paul Dinello
445615,3127605,Kyle Freeman
448101,4770274,Frank Lesser
452051,277396,Earl Lee
452052,4404914,Kathleen DeGrave
452839,2975831,Walter J. Cobb
453213,2931005,Richard A. Houser
455894,3117430,Allison Silverman
483518,283944,Josef Scharl
483519,4025890,Margaret Raine Hunt
498646,43274,Adrian Conan Doyle
498839,3117431,Richard Dahm
499151,5262,Priscilla Meyer
499259,7074504,Rob Dubbin
508041,7457611,Daerick Gross
524331,4720520,Lidia Zazo
534460,15421047,dkhtr Hsyn n`ymy
546563,5418509,Brigitte Sire
555321,371888,C.J. Bott
556958,1530877,S.C. Roberts
568181,23663,Gail Kern Paster
579809,3057900,Diana Burgin
579810,9667,Katherine Tiernan O'Connor
579811,40254,Ellendea Proffer
593419,2586822,Katy Bridges
601275,7085697,Cao Chi
606030,156342,Andrew Williamson
609021,5363724,Tracey Hampton
617205,7122465,F.P. Cillie
617206,17321503,D.O. Smith
617207,1396495,Arthur Whitaker
617208,17321504,W.R. Duncan Macmillan
620942,5118071,Marie Milpois
638164,1287453,megu kiyabotsuto
651313,16347186,Robert           Jackson
654553,16347169,Robert          Jackson
659658,3917895,Katharine Kroeber Wiley
679606,3870718,Richard Nemesvari
690400,9829661,Angelo  Rinaldi
694616,3855795,Anthony Gerard
726157,3605493,Michael Brumm
726158,7074503,Eric Drydale
726159,704090,Peter Grosz
726160,206247,Peter Gwinn
726161,7074501,Jay Katsir
726162,7074502,Laura Krafft
728372,5448409,Chris   Smith
729600,15053448,Gunilla Leining
747691,122149,Roger Gard
783752,2874387,Benjamin F. Fisher
785549,15814604,frnkh m`nwy
796231,7201361,Eric Lindor Fall
799692,17204500,Jelena Bojic
802701,14116317,B.M. Mooyaart-Doubleday
809680,1814020,Elena Bono
