,user_id,book_id,rating
216953768,559551,944,5
216953769,559551,941,5
216953770,559551,939,5
216953771,559551,968,5
216953772,559551,70302,5
216953773,559551,613,5
216953774,559551,41870,3
216953775,559551,70301,5
216954010,559562,13414,5
216954011,559562,8379,4
216954012,559562,739,4
216954015,559562,1313,5
216954016,559562,858,5
216954017,559562,1012,5
216954021,559562,999,4
216954022,559562,7390,5
216954024,559562,6960,4
216954025,559562,15331,4
216954026,559562,8427,4
216955395,559597,13366,5
216955398,559597,15467,5
216955399,559597,909,5
216955400,559597,792,5
216955401,559597,25097,1
216955403,559597,7978,5
216955404,559597,8042,5
216955405,559597,1294,5
216955406,559597,35048,5
216955408,559597,6452,3
216955409,559597,536,5
216955410,559597,8460,5
216955711,559604,35146,4
216955712,559604,27909,2
216955713,559604,35725,4
216955714,559604,179221,3
216955715,559604,39453,3
216955717,559604,14634,4
216955718,559604,19990,5
216955724,559604,21272,4
216955725,559604,861,4
216955726,559604,586,3
216957219,559646,943,5
216957220,559646,941,4
216957221,559646,613,5
216957222,559646,938,4
216957223,559646,968,5
216957224,559646,939,5
216957225,559646,7360,5
216957228,559646,997,5
216957229,559646,536,5
216957230,559646,670,5
216957231,559647,7973,5
216957232,559647,1473,5
216957240,559647,670,5
216957242,559647,668,5
216957244,559647,536,2
216957246,559647,524,4
216957247,559647,772,5
216957248,559647,1387,1
216957249,559647,1386,1
216957250,559647,7457,0
216957251,559647,909,0
216957253,559647,1041,5
216957506,559659,108763,4
216957508,559659,14061,4
216957509,559659,171,3
216957510,559659,387,5
216957511,559659,14003,5
216957514,559659,1088,3
216957516,559659,20872,3
216957518,559659,17591,4
216957521,559659,22433,5
216957524,559659,38065,5
216961032,559746,858,4
216961033,559746,536,4
216961034,559746,939,5
216961035,559746,943,5
216961036,559746,1218,2
216961038,559746,13550,3
216961039,559746,1096,4
216961045,559746,17723,4
216961053,559746,8464,5
216961055,559746,759,3
216961056,559746,1605,5
216961058,559746,1053,5
216961059,559746,13546,3
216961062,559746,7220,3
216961063,559746,1200,1
216962506,559788,19988,0
216962507,559788,1473,0
216962509,559788,898,0
216962510,559788,856,0
216962561,559788,39407,0
216962563,559788,14794,0
216962564,559788,7898,0
216962565,559788,536,0
216962566,559788,786,3
216962570,559788,270,4
216962576,559788,677,5
216962588,559788,944,0
216965177,559844,892,3
216965178,559844,879,3
216965179,559844,8460,3
216965180,559844,1203,3
216965181,559844,3640,3
216965182,559844,8424,4
216965183,559844,670,4
216965184,559844,677,3
216965185,559844,126,5
216965186,559844,684,5
216965188,559844,1188,5
216965669,559855,1203,4
216965671,559855,14004,3
216965675,559855,19997,1
216965678,559855,171,3
216965679,559855,234147,4
216965680,559855,27903,3
216965681,559855,1123,4
216965682,559855,1218,3
216965683,559855,14794,5
216965684,559855,739,2
216965685,559855,846,3
216965817,559862,7008,3
216965819,559862,997,4
216965820,559862,7457,5
216965821,559862,6965,5
216965822,559862,16247,5
216965823,559862,6810,5
216965827,559862,12948,2
216965828,559862,7011,3
216965830,559862,6808,5
216965831,559862,1000,1
216968928,559942,1041,1
216968929,559942,846,1
216968930,559942,12854,1
216968931,559942,460,1
216968932,559942,13008,1
216968934,559942,12976,1
216968935,559942,1015,1
216968938,559942,14004,1
216968940,559942,171,1
216968944,559942,80,1
216968947,559942,18187,1
216968969,559945,14843,2
216968971,559945,1605,4
216968972,559945,536,4
216968973,559945,1387,3
216968974,559945,1386,3
216968976,559945,1471,4
216968977,559945,14866,3
216968978,559945,1604,0
216968982,559945,7237,4
216968983,559945,1211,5
216968985,559945,8001,5
216969680,559970,703,3
216969682,559970,704,4
216969686,559970,7325,4
216969687,559970,7153,4
216969688,559970,1203,5
216969689,559970,1003,4
216969690,559970,8058,5
216969692,559970,6959,4
216969696,559970,7944,4
216969697,559970,19893,5
216970747,559996,18288,0
216970751,559996,536,5
216970752,559996,1387,5
216970753,559996,1386,5
216970754,559996,1000,4
216970756,559996,7492,3
216970759,559996,6963,2
216970760,559996,1604,5
216970762,559996,10296,5
216970764,559996,586,5
216970765,559996,6838,3
216971296,560010,1537,4
216971299,560010,7492,2
216971301,560010,6173,4
216971302,560010,6175,4
216971303,560010,6171,3
216971310,560010,7008,4
216971311,560010,5467,4
216971312,560010,536,5
216971313,560010,1387,5
216971315,560010,7465,3
216971316,560010,21918,4
216971318,560010,7943,5
216971946,560022,68,5
216971947,560022,21164,5
216971952,560022,41151,4
216971956,560022,23653,5
216971957,560022,14761,4
216971959,560022,39432,4
216971961,560022,19854,5
216971962,560022,72249,5
216971963,560022,365,5
216971964,560022,150040,0
216972888,560055,23164,3
216972889,560055,23849,4
216972893,560055,14004,2
216972899,560055,23904,3
216972901,560055,23945,5
216972902,560055,767,0
216972903,560055,23360,2
216972927,560055,70626,5
216972944,560055,38819,0
216972945,560055,28558,0
216973182,560061,1221,5
216973183,560061,997,5
216973184,560061,12903,5
216973185,560061,17415,5
216973186,560061,19959,5
216973187,560061,19965,5
216973188,560061,19964,5
216973189,560061,14401,5
216973191,560061,1155,4
216973195,560061,65974,4
216973202,560062,996,5
216973203,560062,1526,3
216973205,560062,943,5
216973206,560062,941,5
216973207,560062,613,5
216973208,560062,939,5
216973209,560062,938,5
216973210,560062,968,5
216973211,560062,944,5
216973213,560062,786,4
216973214,560062,772,4
216974723,560108,1473,5
216974724,560108,1572,5
216974725,560108,1592,5
216974727,560108,18724,5
216974731,560108,14871,5
216974735,560108,7492,3
216974736,560108,1611,3
216974737,560108,1000,2
216974738,560108,536,2
216974739,560108,1201,2
216974740,560108,461,2
216974741,560108,759,3
216974742,560108,13452,3
216974743,560108,19072,3
216974875,560113,1371,4
216974882,560113,536,5
216974884,560113,943,2
216974888,560113,1218,3
216974892,560113,7575,5
216974893,560113,23466,5
216974894,560113,23465,5
216974895,560113,23464,5
216974896,560113,23463,5
216974897,560113,23462,5
216975261,560122,786,5
216975262,560122,524,3
216975265,560122,1050,4
216975266,560122,1096,5
216975267,560122,18950,4
216975268,560122,8446,3
216975269,560122,15479,4
216975277,560122,7432,5
216975278,560122,1065,4
216975279,560122,407,5
216975280,560122,20429,5
216975282,560122,1471,0
216976052,560139,50204,4
216976053,560139,39468,5
216976054,560139,27905,4
216976057,560139,50203,4
216976060,560139,19990,4
216976061,560139,35146,4
216976062,560139,21272,4
216976064,560139,1203,5
216976065,560139,19989,4
216976067,560139,19988,0
216976772,560160,23164,5
216976773,560160,52891,3
216976775,560160,23360,4
216976776,560160,23178,0
216976780,560160,116615,4
216976783,560160,23842,4
216976784,560160,70626,0
216976785,560160,116626,3
216976789,560160,49400,0
216976795,560160,59931,0
216977718,560176,23950,4
216977721,560176,24870,2
216977722,560176,23360,4
216977723,560176,23945,5
216977724,560176,23819,4
216977728,560176,23944,4
216977731,560176,214565,3
216977749,560176,23943,0
216977762,560176,1197,0
216977767,560176,23904,5
216978405,560196,536,5
216978406,560196,1605,5
216978408,560196,1611,5
216978409,560196,7050,5
216978410,560196,7051,5
216978413,560196,7506,5
216978414,560196,7504,5
216978415,560196,7505,5
216978416,560196,1233,5
216978417,560196,1387,5
216978418,560196,1386,5
216978419,560196,6917,5
216978420,560196,19341,5
216979225,560223,1003,0
216979227,560223,1473,5
216979230,560223,1283,4
216979231,560223,536,3
216979232,560223,1386,3
216979233,560223,1387,3
216979234,560223,370,4
216979235,560223,307,2
216979237,560223,1012,3
216979238,560223,7393,4
216979239,560223,858,4
216979240,560223,16238,4
216981254,560264,18869,4
216981256,560264,23355,5
216981257,560264,38819,5
216981258,560264,1155,4
216981259,560264,23356,4
216981260,560264,23375,0
216981267,560264,28558,5
216981271,560264,6452,0
216981273,560264,14689,4
216981277,560264,1233,4
216981279,560264,1473,4
216981280,560264,7166,5
216981600,560273,32329,5
216981603,560273,1000,5
216981606,560273,6970,5
216981607,560273,6990,5
216981609,560273,23114,5
216981610,560273,4477,5
216981611,560273,7465,5
216981613,560273,19859,5
216981614,560273,16140,5
216981615,560273,586,5
216982756,560310,858,4
216982758,560310,17631,3
216982761,560310,14794,5
216982764,560310,247,4
216982765,560310,20872,5
216982766,560310,18178,4
216982767,560310,1218,5
216982768,560310,786,5
216982769,560310,1423,5
216982770,560310,28928,4
216982776,560310,899,4
216982777,560310,7976,0
216982778,560310,1473,4
216983070,560318,5465,5
216983071,560318,7011,5
216983072,560318,7008,5
216983073,560318,536,5
216983074,560318,1591,5
216983075,560318,16247,5
216983076,560318,1605,5
216983077,560318,1611,5
216983078,560318,1594,5
216983079,560318,1574,5
216983080,560318,7499,5
216983081,560318,6912,5
216983083,560318,12948,5
216983084,560318,1604,5
216983095,560318,20003,0
216984926,560363,536,5
216984927,560363,1605,5
216984928,560363,7476,5
216984929,560363,1000,5
216984930,560363,66,5
216984931,560363,1116,5
216984932,560363,1117,5
216984933,560363,1387,4
216984934,560363,1386,3
216984935,560363,20922,4
216985003,560365,1473,5
216985004,560365,197,4
216985006,560365,1067,5
216985008,560365,1003,5
216985010,560365,18950,5
216985012,560365,1628,5
216985014,560365,1211,5
216985015,560365,15477,5
216985017,560365,8183,5
216985018,560365,1200,5
216985020,560365,8451,5
216985021,560365,8042,5
216985022,560365,14850,5
216985029,560366,1000,4
216985030,560366,13318,5
216985031,560366,4477,1
216985032,560366,1524,3
216985033,560366,7341,4
216985034,560366,7492,3
216985042,560366,536,4
216985043,560366,1605,4
216985044,560366,6452,5
216985045,560366,1526,4
216985046,560366,1473,4
216985050,560366,7998,2
216985103,560373,23360,3
216985104,560373,23164,4
216985105,560373,23178,3
216985106,560373,23943,2
216985107,560373,23921,4
216985108,560373,23950,3
216985110,560373,23372,4
216985111,560373,59931,1
216985113,560373,23176,3
216985115,560373,207280,1
216985402,560380,858,4
216985403,560380,536,5
216985404,560380,943,5
216985407,560380,1200,3
216985408,560380,14843,1
216985409,560380,996,5
216985410,560380,997,5
216985419,560380,427,5
216985420,560380,6360,5
216985424,560380,898,5
216985427,560380,13509,5
216985428,560380,8126,5
216985429,560380,14795,4
216986519,560403,6803,4
216986520,560403,6805,5
216986522,560403,7506,5
216986523,560403,7505,5
216986524,560403,7504,4
216986525,560403,1000,5
216986526,560403,536,4
216986527,560403,6691,4
216986528,560403,839,1
216986529,560403,14849,4
216986530,560403,14859,4
216994263,560623,1203,5
216994266,560623,833,5
216994270,560623,15396,5
216994273,560623,586,5
216994281,560623,943,1
216994282,560623,772,5
216994283,560623,670,5
216994286,560623,1000,1
216994296,560623,821,5
216994297,560623,547,4
216994298,560623,7457,5
216994300,560623,677,5
216994301,560623,7333,5
216995812,560665,1605,4
216995813,560665,1000,2
216995819,560665,772,4
216995820,560665,943,5
216995821,560665,5465,5
216995822,560665,14946,4
216995824,560665,14945,4
216995831,560665,48753,5
216995832,560665,17415,4
216995840,560665,14980,3
216996024,560669,1313,3
216996025,560669,7173,5
216996026,560669,7365,5
216996030,560669,621,5
216996031,560669,786,4
216996033,560669,22424,5
216996034,560669,828,4
216996036,560669,1211,2
216996037,560669,15267,3
216996038,560669,8424,4
216996039,560669,13550,2
216996991,560688,586,4
216996993,560688,536,2
216996994,560688,821,4
216996997,560688,23355,5
216996998,560688,7099,4
216996999,560688,17631,5
216997014,560688,1473,3
216997019,560688,1233,5
216997020,560688,7170,4
216997021,560688,12982,5
216997023,560688,17543,4
216997024,560688,7973,2
216997026,560688,858,3
216997028,560688,856,5
216998556,560724,536,5
216998557,560724,1605,5
216998558,560724,739,0
216998561,560724,943,5
216998562,560724,5465,5
216998563,560724,772,5
216998568,560724,996,0
216998572,560724,6194,5
216998579,560724,325,5
216998580,560724,3706,3
216998587,560724,23355,5
216998589,560724,369,0
216999846,560757,301,5
216999849,560757,943,5
216999851,560757,7008,4
216999852,560757,536,5
216999854,560757,1473,4
216999855,560757,1611,3
216999858,560757,1621,5
216999866,560757,5465,3
216999867,560757,5463,4
216999868,560757,5467,3
216999870,560757,1387,4
216999871,560757,1386,4
216999873,560757,5466,4
217000587,560785,29495,5
217000588,560785,821,0
217000590,560785,938,5
217000591,560785,828,5
217000592,560785,7992,5
217000593,560785,939,5
217000594,560785,968,5
217000595,560785,1494,0
217000604,560785,461,0
217000608,560785,7135,3
217000839,560793,7170,0
217000840,560793,56910,0
217000870,560793,7972,5
217000875,560793,1473,5
217000876,560793,1537,3
217000877,560793,7998,5
217000880,560793,1572,5
217000888,560793,536,5
217000889,560793,16247,5
217000890,560793,1574,5
217000892,560793,7008,5
217000893,560793,7517,3
217000894,560793,1456,3
217000896,560793,14871,5
217005127,560907,536,5
217005128,560907,1605,5
217005129,560907,1387,5
217005130,560907,1386,5
217005132,560907,85088,5
217005133,560907,1594,5
217005139,560907,1591,5
217005140,560907,1590,5
217005142,560907,1604,5
217005143,560907,1603,5
217005144,560907,6990,5
217005145,560907,4766,5
217005146,560907,1473,1
217007144,560965,858,4
217007146,560965,786,4
217007147,560965,1012,3
217007150,560965,19073,4
217007151,560965,821,4
217007152,560965,461,4
217007153,560965,17129,5
217007162,560965,547,4
217007163,560965,862,4
217007164,560965,13099,4
217007600,560980,586,5
217007601,560980,1000,5
217007603,560980,1526,5
217007604,560980,1525,5
217007605,560980,1524,5
217007606,560980,1611,0
217007608,560980,536,5
217007609,560980,1473,5
217007610,560980,7008,3
217007612,560980,13550,5
217007615,560980,7518,3
217007616,560980,4477,5
217007617,560980,1536,5
217007734,560985,536,5
217007736,560985,16247,4
217007737,560985,1000,4
217007738,560985,943,4
217007739,560985,5465,4
217007740,560985,1611,5
217007741,560985,7008,4
217007743,560985,7492,3
217007744,560985,6969,4
217007746,560985,20534,4
217007748,560985,786,4
217007781,560985,613,5
217007902,560988,13546,3
217007903,560988,1226,3
217007904,560988,1000,3
217007908,560988,1526,3
217007909,560988,12437,5
217007912,560988,1012,3
217007913,560988,536,3
217007916,560988,1003,5
217007917,560988,7943,5
217007918,560988,1488,4
217010672,561068,80,5
217010673,561068,536,5
217010676,561068,707,0
217010677,561068,82896,4
217010680,561068,1473,5
217010681,561068,1386,5
217010682,561068,1387,5
217010684,561068,7517,0
217010686,561068,1605,5
217010687,561068,1604,0
217010689,561068,940,4
217010796,561073,17563,5
217010797,561073,739,4
217010798,561073,461,5
217010800,561073,786,5
217010801,561073,7339,5
217010803,561073,810,4
217010804,561073,1012,5
217010805,561073,1112,5
217010806,561073,7396,5
217010808,561073,28558,0
217011314,561090,21164,3
217011316,561090,133504,4
217011317,561090,94026,5
217011318,561090,624,4
217011319,561090,792,4
217011321,561090,14061,5
217011322,561090,17591,5
217011323,561090,38875,5
217011326,561090,864,5
217011328,561090,27853,4
217015958,561204,943,4
217015959,561204,1000,5
217015960,561204,7008,5
217015961,561204,536,5
217015962,561204,1611,5
217015963,561204,997,5
217015965,561204,1456,4
217015967,561204,20512,5
217015968,561204,18919,4
217015970,561204,7050,0
217016642,561225,1473,4
217016643,561225,7457,4
217016645,561225,6970,4
217016647,561225,13134,4
217016648,561225,21164,4
217016649,561225,8142,5
217016651,561225,12973,5
217016652,561225,14871,4
217016653,561225,19074,5
217016654,561225,20789,5
217016656,561225,5412,3
217019223,561282,586,4
217019225,561282,1012,4
217019226,561282,1405,3
217019227,561282,1201,3
217019229,561282,1434,3
217019230,561282,1000,2
217019235,561282,821,4
217019239,561282,13219,0
217019250,561282,247,0
217019253,561282,171,0
217019282,561282,94026,0
217021328,561346,7008,5
217021329,561346,5465,4
217021330,561346,5463,5
217021331,561346,5467,4
217021332,561346,5466,4
217021333,561346,19996,5
217021334,561346,16247,4
217021335,561346,7011,4
217021336,561346,21080,0
217021338,561346,536,5
217021339,561346,1386,5
217021340,561346,1387,5
217021343,561347,909,5
217021345,561347,1012,4
217021346,561347,1112,4
217021348,561347,821,5
217021349,561347,7135,5
217021350,561347,1050,1
217021354,561347,531,2
217021357,561347,8142,4
217021358,561347,856,5
217021359,561347,1202,4
217021360,561347,461,5
217021362,561347,862,4
217021363,561347,786,4
217021456,561351,1473,5
217021459,561351,1000,1
217021460,561351,536,4
217021462,561351,943,5
217021463,561351,7008,4
217021465,561351,1574,5
217021466,561351,14546,5
217021467,561351,586,5
217021468,561351,1605,0
217021479,561351,438,4
217023328,561398,943,5
217023329,561398,1457,5
217023330,561398,12903,4
217023332,561398,1473,5
217023335,561398,1000,0
217023338,561398,1611,0
217023355,561398,7959,3
217023356,561398,941,0
217023357,561398,968,5
217023358,561398,1605,4
217023403,561400,996,5
217023404,561400,427,5
217023405,561400,430,5
217023406,561400,6361,5
217023410,561400,6360,0
217023415,561400,126,5
217023416,561400,12962,5
217023417,561400,12966,5
217023419,561400,12858,5
217023425,561400,12877,0
217025527,561458,13547,5
217025528,561458,1053,5
217025531,561458,461,3
217025533,561458,856,4
217025534,561458,759,4
217025538,561458,1203,3
217025541,561458,586,5
217025542,561458,772,5
217025543,561458,670,5
217025548,561458,1112,5
217025769,561466,1200,5
217025770,561466,739,5
217025772,561466,862,4
217025774,561466,1218,5
217025778,561466,15474,4
217025779,561466,6832,5
217025780,561466,839,5
217025784,561466,677,5
217025787,561466,7008,5
217025788,561466,586,3
217025789,561466,821,4
217025790,561466,28875,5
217029493,561554,21164,3
217029496,561554,16826,3
217029498,561554,1003,4
217029499,561554,7220,4
217029501,561554,1112,5
217029502,561554,14850,4
217029503,561554,759,3
217029504,561554,19075,3
217029507,561554,1123,4
217029510,561554,767,4
217029512,561554,13452,4
217029513,561554,19073,3
217029800,561561,14804,0
217029801,561561,6965,5
217029803,561561,943,5
217029804,561561,5465,5
217029806,561561,536,5
217029807,561561,6810,0
217029808,561561,19996,0
217029809,561561,7008,4
217029811,561561,7517,5
217029812,561561,21080,0
217029814,561561,1386,5
217029816,561561,4477,5
217029917,561565,1621,0
217029927,561565,943,5
217029948,561565,1218,5
217029952,561565,1000,3
217029953,561565,16285,3
217029955,561565,19294,3
217029967,561565,6959,5
217029982,561565,677,5
217029995,561565,7008,4
217030000,561565,14546,5
217032124,561623,461,5
217032125,561623,856,1
217032126,561623,839,1
217032127,561623,1201,3
217032128,561623,759,3
217032133,561623,1003,4
217032139,561623,772,5
217032142,561623,1000,4
217032143,561623,1012,5
217032144,561623,1112,3
217032147,561623,1555,4
217032148,561623,7135,5
217032149,561623,677,3
217032153,561623,1408,5
217032956,561648,17631,4
217032957,561648,7099,4
217032958,561648,614,5
217032960,561648,858,5
217032963,561648,34045,3
217032964,561648,12812,4
217032965,561648,1016,3
217032966,561648,12811,3
217032967,561648,12810,2
217032968,561648,12809,2
217032969,561648,12807,3
217033524,561664,786,5
217033526,561664,839,5
217033527,561664,1201,4
217033530,561664,1186,5
217033531,561664,1203,4
217033532,561664,1000,5
217033533,561664,7220,5
217033535,561664,13546,5
217033536,561664,1116,3
217033538,561664,66,5
217033541,561664,1574,5
217033542,561664,1200,5
217034558,561688,3640,4
217034561,561688,6960,3
217034562,561688,8410,1
217034563,561688,13510,2
217034564,561688,8430,2
217034566,561688,8403,3
217034567,561688,6959,3
217034568,561688,13508,2
217034569,561688,13509,2
217034571,561688,15331,1
217034572,561688,8399,2
217034573,561688,17187,4
217034574,561688,17624,3
217038145,561783,839,2
217038146,561783,1201,5
217038147,561783,1003,5
217038148,561783,1186,4
217038149,561783,1203,5
217038151,561783,586,4
217038152,561783,7220,5
217038153,561783,7432,5
217038157,561783,1200,5
217038158,561783,7173,3
217038159,561783,1206,5
217038160,561783,14813,5
217038161,561783,14868,5
217038162,561783,14866,5
217039756,561819,27908,2
217039757,561819,27907,4
217039758,561819,27902,4
217039760,561819,6701,2
217039761,561819,6700,3
217039762,561819,6699,3
217039763,561819,1473,0
217039767,561819,23375,3
217039769,561819,773,0
217039771,561819,22577,0
217040391,561837,739,4
217040393,561837,7390,3
217040395,561837,1000,3
217040396,561837,12916,4
217040397,561837,7340,4
217040398,561837,1526,4
217040399,561837,6700,4
217040400,561837,6415,4
217040401,561837,6701,4
217040402,561837,19870,5
217041832,561876,996,5
217041833,561876,427,5
217041838,561876,7457,5
217041840,561876,875,3
217041841,561876,18883,0
217041842,561876,8427,4
217041843,561876,17566,4
217041844,561876,785,4
217041846,561876,17538,4
217041849,561876,1203,4
217041850,561876,739,4
217041886,561878,1233,5
217041890,561878,7971,5
217041894,561878,7972,5
217041901,561878,1473,5
217041910,561878,586,4
217041911,561878,1200,3
217041913,561878,7998,5
217041916,561878,14850,4
217041920,561878,1456,4
217041929,561878,20663,3
217041930,561878,7959,4
217041932,561878,20513,3
217041955,561878,14689,3
217044797,561939,1203,0
217044798,561939,7361,0
217044801,561939,943,5
217044802,561939,968,5
217044803,561939,941,5
217044804,561939,938,5
217044805,561939,939,5
217044806,561939,944,5
217044807,561939,613,5
217044812,561939,578,0
217046097,561980,51,5
217046098,561980,383,5
217046100,561980,20429,5
217046101,561980,536,4
217046102,561980,1000,1
217046105,561980,786,4
217046106,561980,1203,3
217046107,561980,862,5
217046109,561980,7170,4
217046110,561980,1614,4
217046111,561980,1613,5
217046114,561980,14582,0
217046116,561980,1543,5
217047580,562023,7518,5
217047582,562023,14850,5
217047584,562023,14849,5
217047586,562023,14846,5
217047587,562023,16135,5
217047588,562023,1473,0
217047590,562023,1605,0
217047591,562023,1000,0
217047595,562023,1572,4
217047596,562023,1233,5
217048232,562039,1611,5
217048234,562039,7050,5
217048235,562039,7048,5
217048236,562039,7051,5
217048238,562039,6917,5
217048239,562039,19341,5
217048248,562039,1387,5
217048249,562039,7517,5
217048252,562039,4477,0
217048257,562039,7222,0
217048932,562059,7476,5
217048934,562059,6452,4
217048944,562059,7220,3
217048946,562059,586,4
217048947,562059,1526,4
217048948,562059,6415,5
217048949,562059,6700,3
217048951,562059,6414,5
217048952,562059,7502,5
217048953,562059,6701,3
217048954,562059,7469,5
217048955,562059,1313,4
217048956,562059,1525,4
217048957,562059,1524,4
217049390,562073,786,5
217049392,562073,858,4
217049393,562073,7323,4
217049394,562073,536,5
217049399,562073,862,3
217049400,562073,943,5
217049404,562073,1211,5
217049405,562073,1003,5
217049406,562073,1205,5
217049413,562073,7222,5
217053839,562204,786,5
217053840,562204,862,5
217053841,562204,1202,5
217053845,562204,1203,3
217053846,562204,909,5
217053847,562204,1053,4
217053848,562204,1050,3
217053849,562204,1408,5
217053857,562204,7173,5
217053860,562204,14843,5
217054665,562229,536,5
217054666,562229,1387,5
217054667,562229,1386,5
217054669,562229,1605,5
217054671,562229,1473,5
217054672,562229,22809,3
217054673,562229,7008,4
217054674,562229,1611,5
217054675,562229,943,4
217054680,562229,1594,0
217054686,562229,1233,4
217054687,562229,1574,4
217056488,562277,858,5
217056490,562277,1009,1
217056491,562277,943,4
217056492,562277,1000,4
217056493,562277,7220,5
217056494,562277,821,5
217056495,562277,547,4
217056496,562277,7135,5
217056497,562277,1191,4
217056498,562277,1226,2
217056509,562277,21377,0
217057597,562317,899,4
217057598,562317,636,4
217057599,562317,1218,4
217057602,562317,27853,5
217057603,562317,113933,4
217057604,562317,19990,4
217057607,562317,25274,3
217057608,562317,52036,4
217057612,562317,94014,0
217057653,562317,29015,0
217057756,562320,943,5
217057757,562320,16298,3
217057762,562320,1200,5
217057763,562320,23629,3
217057764,562320,14867,5
217057765,562320,1605,5
217057767,562320,536,5
217057768,562320,1574,5
217057769,562320,1456,5
217057770,562320,4477,2
217057771,562320,997,4
217057772,562320,8434,3
217057794,562320,6868,1
217058502,562340,24687,4
217058512,562340,17037,5
217058514,562340,441,5
217058515,562340,13414,5
217058516,562340,67893,5
217058521,562340,759,5
217058522,562340,7170,4
217058524,562340,23322,4
217058526,562340,19073,2
217058529,562340,17190,4
217058873,562349,786,5
217058875,562349,858,3
217058878,562349,759,4
217058879,562349,1201,4
217058880,562349,1003,5
217058883,562349,1203,4
217058884,562349,3640,4
217058885,562349,833,3
217058886,562349,797,3
217058889,562349,943,4
217058890,562349,1000,4
217058892,562349,821,2
217058893,562349,677,3
217058894,562349,1053,4
217058980,562353,162292,3
217058981,562353,14591,3
217058985,562353,531,5
217058987,562353,1197,4
217058988,562353,856,3
217058990,562353,16238,4
217058992,562353,7153,4
217058993,562353,8413,4
217059000,562353,14648,5
217059001,562353,317,3
217066193,562552,943,3
217066194,562552,968,2
217066195,562552,941,4
217066196,562552,938,2
217066197,562552,939,4
217066198,562552,944,3
217066199,562552,613,4
217066200,562552,996,4
217066205,562552,461,5
217066206,562552,772,4
217066207,562552,7973,0
217067010,562571,786,5
217067011,562571,862,5
217067012,562571,858,5
217067013,562571,828,5
217067014,562571,461,5
217067017,562571,1202,1
217067024,562571,1186,4
217067025,562571,586,5
217067026,562571,899,4
217067028,562571,7432,5
217067036,562571,417,4
217067664,562585,858,5
217067666,562585,767,3
217067667,562585,879,5
217067668,562585,7391,5
217067669,562585,7432,5
217067670,562585,882,5
217067672,562585,8426,5
217067673,562585,634,5
217067677,562585,524,5
217067681,562585,1628,5
217068721,562609,943,5
217068722,562609,1000,4
217068723,562609,536,5
217068724,562609,1611,4
217068727,562609,4477,2
217068728,562609,7492,3
217068729,562609,7341,3
217068730,562609,1526,3
217068731,562609,1525,3
217068732,562609,1524,2
217068733,562609,66,4
217068734,562609,1116,4
217068735,562609,1117,3
217068929,562618,1611,4
217068931,562618,7050,5
217068932,562618,7048,4
217068934,562618,6917,5
217068935,562618,7051,4
217068936,562618,19341,5
217068938,562618,8102,4
217068939,562618,64000,5
217068940,562618,42143,5
217068941,562618,39204,4
217068942,562618,42142,3
217068943,562618,19909,4
217068944,562618,85088,5
217068945,562618,1603,0
217070670,562655,1457,5
217070671,562655,14960,5
217070673,562655,7381,4
217070674,562655,7376,2
217070677,562655,12730,4
217070680,562655,621,1
217070681,562655,301,1
217070682,562655,1448,2
217070687,562655,23360,0
217070692,562655,23950,0
217070906,562663,1370,2
217070907,562663,1000,5
217070909,562663,7341,4
217070910,562663,6398,3
217070912,562663,7518,3
217070913,562663,6175,4
217070918,562663,1526,3
217070919,562663,4477,3
217070921,562663,6466,3
217070922,562663,6816,4
217070923,562663,19893,5
217070925,562663,6805,3
217072254,562705,8015,5
217072255,562705,1088,4
217072261,562705,20630,4
217072262,562705,14081,5
217072264,562705,8040,5
217072265,562705,739,5
217072266,562705,536,5
217072267,562705,461,4
217072268,562705,943,5
217072269,562705,839,4
217072270,562705,547,4
217072271,562705,1003,3
217072475,562711,739,4
217072476,562711,301,3
217072477,562711,1222,4
217072479,562711,35146,3
217072481,562711,27910,1
217072482,562711,21272,3
217072484,562711,234113,3
217072485,562711,145668,2
217072486,562711,39470,3
217072487,562711,1203,4
217072488,562711,23653,0
217072489,562711,236,3
217072490,562711,524,5
217073942,562747,7220,3
217073944,562747,14839,5
217073945,562747,14859,4
217073947,562747,14870,3
217073948,562747,22415,4
217073949,562747,14846,2
217073951,562747,14849,5
217073953,562747,70626,4
217073954,562747,49734,3
217073957,562747,23944,4
217075884,562793,536,5
217075885,562793,1386,5
217075886,562793,1387,5
217075888,562793,26424,5
217075889,562793,85088,5
217075890,562793,42143,5
217075892,562793,943,5
217075893,562793,5465,5
217075894,562793,7008,5
217075895,562793,48730,2
217075896,562793,1611,3
217075897,562793,7011,5
217075898,562793,1605,2
217076654,562813,7008,5
217076655,562813,536,5
217076656,562813,461,3
217076657,562813,16247,5
217076658,562813,1473,5
217076659,562813,4477,5
217076661,562813,5463,5
217076662,562813,5467,5
217076663,562813,5466,5
217076664,562813,5465,5
217076665,562813,19996,5
217076666,562813,7011,5
217077105,562823,858,5
217077106,562823,16226,1
217077107,562823,786,1
217077108,562823,1012,1
217077109,562823,1123,1
217077113,562823,839,1
217077117,562823,767,2
217077118,562823,892,3
217077122,562823,461,2
217077127,562823,739,5
217077128,562823,536,5
217077129,562823,943,5
217077130,562823,524,5
217077134,562823,1211,4
217078563,562857,438,5
217078565,562857,1574,5
217078566,562857,1037,5
217078567,562857,1020,3
217078570,562857,12759,2
217078571,562857,7575,2
