,user_id,book_id,rating
216036625,535814,7361,5
216036626,535814,524,3
216038262,535853,297,5
216038264,535853,7333,5
216038265,535853,12858,4
216038269,535853,7457,5
216038271,535853,1188,5
216038278,535856,18850,0
216038280,535856,2586,5
216038283,535856,52662,0
216038291,535856,58137,1
216038293,535856,23316,0
216040997,535928,858,3
216040998,535928,461,5
216041001,535928,8142,5
216041002,535928,531,5
216041003,535928,1606,5
216041004,535928,1203,1
216041222,535935,943,4
216041223,535935,941,4
216041224,535935,938,5
216041225,535935,944,5
216041226,535935,968,4
216041227,535935,939,3
216045408,536022,786,5
216045409,536022,858,5
216045410,536022,461,5
216045411,536022,12981,5
216045412,536022,899,5
216045413,536022,21164,5
216048396,536097,23374,4
216048397,536097,23950,1
216048398,536097,23934,3
216048399,536097,23153,3
216048401,536097,23372,4
216048402,536097,167265,4
216052244,536195,7008,3
216052245,536195,536,5
216052246,536195,8434,3
216052247,536195,6832,4
216052249,536195,4477,4
216054553,536253,1008,5
216054554,536253,700,5
216054557,536253,4477,3
216054558,536253,772,3
216054559,536253,1117,3
216054560,536253,66,4
216054561,536253,1116,5
216054562,536253,1000,5
216055913,536291,827,5
216055914,536291,16422,5
216055915,536291,17591,5
216055925,536291,35048,5
216055928,536291,25097,5
216056123,536296,786,5
216056124,536296,1012,5
216056125,536296,862,4
216056126,536296,461,4
216056127,536296,586,5
216056128,536296,7992,5
216056129,536296,7340,4
216056130,536296,20001,4
216057583,536341,23176,5
216057584,536341,23172,2
216057585,536341,23371,2
216057586,536341,23918,2
216057587,536341,23164,2
216058182,536356,8043,3
216058186,536356,28217,5
216058188,536356,1201,4
216058189,536356,1434,5
216058191,536356,174,5
216058197,536358,13546,4
216058198,536358,14839,4
216058199,536358,7220,5
216058200,536358,943,5
216058201,536358,670,4
216058202,536358,13169,5
216059205,536383,23164,4
216059206,536383,23360,4
216059207,536383,23176,3
216059208,536383,23361,3
216059209,536383,23153,4
216059210,536383,23369,4
216059213,536383,23934,4
216059681,536403,1473,5
216059682,536403,1572,0
216059683,536403,1526,2
216059684,536403,1525,2
216059685,536403,1524,2
216061062,536443,1294,0
216061063,536443,1096,4
216061066,536443,536,4
216061067,536443,1387,4
216061068,536443,1386,4
216061069,536443,1599,5
216069034,536642,1611,5
216069036,536642,7050,5
216069037,536642,7048,5
216069038,536642,7051,5
216069042,536642,19859,5
216069045,536642,6973,0
216069400,536653,35146,0
216069401,536653,151489,3
216069402,536653,151978,4
216069403,536653,17543,0
216069405,536653,786,0
216069406,536653,27853,4
216069408,536653,586,5
216070333,536676,1526,5
216070334,536676,1525,5
216070335,536676,1524,5
216070338,536676,6452,4
216070339,536676,6701,5
216070343,536676,6700,5
216070406,536678,443,5
216070407,536678,586,5
216070408,536678,461,5
216070414,536678,13412,0
216070416,536678,7988,5
216075796,536818,174,4
216075797,536818,18934,3
216075798,536818,18933,1
216075799,536818,14839,4
216075800,536818,1012,3
216075801,536818,536,3
216075802,536818,1386,3
216075803,536818,1387,4
216075973,536824,786,5
216075974,536824,1473,3
216075975,536824,943,5
216075976,536824,1000,4
216075977,536824,858,4
216075978,536824,1003,4
216084490,537009,77765,4
216084493,537009,739,1
216084497,537009,7981,4
216084498,537009,553,5
216084505,537009,27853,4
216084506,537009,1405,4
216086431,537051,1605,5
216086432,537051,1604,5
216086436,537051,1574,4
216086439,537051,536,3
216086444,537051,6990,4
216086448,537051,7008,4
216086461,537051,700,5
216086708,537057,14859,4
216086710,537057,1526,5
216086711,537057,7220,5
216086713,537057,1226,3
216086714,537057,1211,4
216088792,537101,23360,4
216088795,537101,23164,5
216088796,537101,28473,3
216088799,537101,23361,5
216088806,537101,38819,5
216088807,537101,23355,5
216088820,537101,7220,5
216089414,537119,14846,5
216089418,537119,14845,5
216089419,537119,20968,5
216089421,537119,35697,4
216089425,537119,14716,5
216089437,537119,13098,5
216093295,537215,7499,5
216093296,537215,26421,5
216093302,537215,4477,5
216093304,537215,7492,4
216093305,537215,1611,5
216094562,537246,938,5
216094563,537246,939,5
216094564,537246,944,5
216094565,537246,613,5
216094566,537246,553,0
216095741,537271,1605,5
216095743,537271,1233,4
216095744,537271,1473,5
216095749,537271,1347,2
216095751,537271,627,5
216095752,537271,1370,3
216095777,537273,1000,5
216095778,537273,1117,5
216095779,537273,1116,5
216095780,537273,66,5
216095781,537273,8042,4
216095782,537273,943,3
216098757,537346,3603,0
216098758,537346,14648,5
216098759,537346,14568,5
216098760,537346,1004,5
216098761,537346,1594,5
216098762,537346,1591,3
216099590,537365,1000,5
216099592,537365,856,3
216099593,537365,759,5
216099596,537365,1012,5
216099597,537365,1112,5
216099598,537365,7220,3
216099599,537365,1053,4
216101690,537417,5465,5
216101691,537417,5466,5
216101692,537417,5463,5
216101693,537417,536,5
216101695,537417,1387,5
216101696,537417,940,4
216109137,537609,619,4
216109138,537609,909,4
216109139,537609,15467,3
216109141,537609,792,4
216109142,537609,406,5
216109143,537609,39032,4
216109144,537609,15356,4
216109601,537623,4477,4
216109604,537623,7341,3
216109606,537623,943,5
216109615,537623,968,4
216109618,537623,941,5
216112651,537693,7237,5
216112653,537693,1572,5
216112654,537693,7998,4
216112656,537693,14871,3
216112659,537693,968,0
216112676,537693,7972,5
216112764,537696,7492,5
216112765,537696,7499,5
216112766,537696,7237,5
216112767,537696,6971,5
216112772,537696,18696,3
216114650,537742,1012,5
216114659,537742,16283,5
216114661,537742,1003,5
216114662,537742,1065,5
216114663,537742,14839,4
216114676,537742,4469,3
216116055,537774,15467,0
216116059,537774,8058,4
216116067,537774,228,5
216116068,537774,20613,3
216116069,537774,101056,4
216117578,537814,438,5
216117579,537814,7344,5
216117581,537814,586,5
216117582,537814,899,5
216117583,537814,553,5
216117588,537815,939,4
216117589,537815,944,0
216117594,537815,1067,0
216117596,537815,1526,4
216117597,537815,1525,0
216119972,537878,8464,4
216119974,537878,772,5
216119975,537878,943,5
216119978,537878,670,5
216119992,537878,14481,5
216119993,537878,46272,5
216125923,538040,862,5
216125924,538040,1012,5
216125927,538040,301,5
216125928,538040,236,5
216125929,538040,19459,5
216129755,538127,524,0
216129756,538127,996,0
216129757,538127,739,5
216129758,538127,35724,4
216129759,538127,325,3
216132814,538201,229,4
216132816,538201,1473,5
216132817,538201,17237,4
216132821,538201,586,0
216132827,538201,48419,0
216133124,538208,858,4
216133125,538208,739,4
216133126,538208,13550,4
216133127,538208,821,5
216133128,538208,461,5
216134943,538255,1572,5
216134946,538255,536,1
216134947,538255,943,1
216134949,538255,8001,5
216134951,538255,7998,3
216134953,538255,19859,1
216134954,538255,14871,1
216137507,538326,174,5
216137508,538326,739,3
216137509,538326,749,4
216137510,538326,833,4
216137511,538326,8378,3
216137515,538326,325,0
216139317,538368,939,2
216139318,538368,944,4
216139319,538368,613,3
216139320,538368,941,4
216139321,538368,943,3
216139325,538368,1117,3
216139326,538368,1116,4
216139327,538368,1000,3
216142658,538467,14706,4
216142659,538467,619,4
216142660,538467,7990,4
216142661,538467,461,4
216142663,538467,20586,0
216142980,538476,7220,4
216142981,538476,1226,3
216142982,538476,1526,5
216142983,538476,1000,4
216142984,538476,536,5
216142986,538476,13546,4
216142987,538476,14859,5
216145392,538535,23164,4
216145393,538535,23176,1
216145395,538535,23360,4
216145396,538535,23934,4
216145397,538535,23361,4
216145403,538535,23943,5
216147588,538588,739,4
216147589,538588,325,5
216147592,538588,7981,0
216147593,538588,174,0
216147602,538588,410,0
216147603,538588,810,3
216147608,538588,119,0
216149649,538641,739,4
216149651,538641,1203,4
216149652,538641,536,4
216149653,538641,1387,5
216149654,538641,1386,5
216149663,538641,14059,0
216149675,538642,22415,5
216149739,538642,14795,0
216149740,538642,12940,0
216149741,538642,307,0
216149746,538642,1604,0
216150025,538652,862,0
216150036,538652,586,5
216150054,538652,1211,0
216150058,538652,8042,3
216150062,538652,1592,0
216151044,538684,586,0
216151045,538684,6960,0
216151047,538684,14481,3
216151050,538684,80,3
216151053,538684,3640,0
216151059,538684,677,5
216152498,538725,49734,5
216152499,538725,1155,5
216152501,538725,38819,4
216152506,538725,23190,5
216152507,538725,23934,5
216152513,538725,1473,4
216152515,538725,21022,3
216152524,538727,23360,5
216152526,538727,23934,0
216152527,538727,23164,0
216152529,538727,23361,0
216152530,538727,49734,5
216152539,538727,23950,4
216153534,538754,739,4
216153535,538754,536,4
216153536,538754,862,5
216153537,538754,1218,4
216153538,538754,786,5
216156380,538825,1526,4
216156381,538825,1218,5
216156384,538825,1155,5
216156386,538825,38819,3
216156387,538825,23375,5
216156388,538825,23356,4
216156389,538825,17563,4
216156390,538825,28632,3
216158119,538870,23934,5
216158120,538870,23360,5
216158121,538870,14004,5
216158122,538870,70626,5
216158125,538870,23176,0
216159108,538894,786,3
216159109,538894,536,3
216159114,538894,5412,1
216159138,538894,8001,4
216159143,538894,1559,3
216159154,538894,899,4
216159155,538894,619,4
216159932,538913,1012,0
216159933,538913,12982,0
216159935,538913,23316,0
216159936,538913,34045,2
216159939,538913,8426,4
216162004,538967,1574,4
216162005,538967,1000,5
216162006,538967,1116,3
216162007,538967,66,4
216162008,538967,1117,5
216164044,539021,1387,5
216164045,539021,536,5
216164046,539021,1386,3
216164047,539021,1494,5
216164055,539021,1473,4
216165823,539060,8426,0
216165826,539060,21164,3
216165827,539060,25524,3
216165830,539060,1218,4
216165831,539060,21272,2
216165837,539060,412,0
216165839,539060,792,4
216165866,539060,13185,0
216166395,539072,23934,3
216166396,539072,23190,2
216166397,539072,24850,4
216166398,539072,24870,5
216166399,539072,49734,4
216166401,539072,23926,3
216166405,539073,536,4
216166406,539073,4766,5
216166407,539073,1473,4
216166408,539073,7476,5
216166409,539073,1594,4
216168542,539115,1572,3
216168545,539115,15474,5
216168549,539115,35724,5
216168551,539115,786,4
216168552,539115,14794,4
216168557,539115,7968,0
216168559,539115,1473,4
216172332,539233,1572,0
216172334,539233,1605,5
216172335,539233,943,5
216172342,539233,1473,0
216172348,539233,1594,5
216172371,539234,619,4
216172372,539234,1606,3
216172373,539234,410,5
216172374,539234,1473,3
216172376,539234,1572,4
216172377,539234,21272,3
216174090,539275,739,5
216174091,539275,772,5
216174092,539275,943,5
216174093,539275,670,5
216174094,539275,1000,3
216175055,539302,1012,5
216175056,539302,786,2
216175057,539302,7300,2
216175060,539302,1201,5
216175061,539302,461,3
216175062,539302,1112,5
216175063,539302,821,3
216176193,539332,1000,5
216176194,539332,1116,5
216176195,539332,66,5
216176196,539332,1117,5
216176197,539332,19298,5
216176198,539332,15429,4
216178482,539390,1222,5
216178486,539390,862,5
216178491,539390,1606,5
216178492,539390,8424,5
216178493,539390,670,5
216178494,539390,1012,5
216179977,539435,17543,3
216179978,539435,547,3
216179979,539435,7135,4
216179984,539435,1218,3
216179985,539435,7176,2
216179993,539435,892,5
216185594,539589,14814,0
216185601,539589,1003,0
216185623,539589,13550,3
216185624,539589,858,5
216185625,539589,547,5
216185626,539589,1200,3
216186299,539607,943,5
216186300,539607,941,5
216186301,539607,613,5
216186302,539607,938,5
216186303,539607,944,5
216186304,539607,968,5
216186305,539607,939,5
216187069,539630,5239,4
216187072,539630,8000,5
216187073,539630,8001,5
216187074,539630,13510,4
216187080,539630,6194,5
216188781,539681,772,5
216188782,539681,943,5
216188783,539681,670,5
216188784,539681,14401,5
216188786,539681,1000,2
216192582,539778,892,4
216192583,539778,941,5
216192584,539778,944,5
216192585,539778,938,5
216192586,539778,943,5
216195193,539857,536,5
216195194,539857,1387,5
216195195,539857,1386,5
216195196,539857,1233,5
216195198,539857,7517,3
216195200,539857,1572,5
216195201,539858,23912,5
216195202,539858,23934,4
216195203,539858,23190,4
216195205,539858,23945,5
216195206,539858,70626,5
216199144,539958,56910,0
216199146,539958,767,0
216199148,539958,707,0
216199149,539958,17190,0
216199150,539958,1123,0
216200430,539995,1167,4
216200432,539995,1012,5
216200433,539995,7221,4
216200434,539995,317,5
216200435,539995,1435,5
216201006,540013,536,5
216201007,540013,1387,5
216201008,540013,939,4
216201009,540013,968,4
216201010,540013,938,5
216201011,540013,613,5
216201012,540013,1606,3
216201013,540013,1386,5
216201014,540014,996,4
216201016,540014,427,4
216201017,540014,19068,3
216201018,540014,858,2
216201019,540014,621,3
216201236,540022,1605,5
216201238,540022,1473,3
216201239,540022,7459,5
216201240,540022,536,5
216201241,540022,1233,4
216201243,540022,1386,0
216203470,540078,15090,0
216203471,540078,13547,3
216203473,540078,39448,4
216203474,540078,943,5
216203476,540078,1233,4
216204545,540110,6206,4
216204546,540110,8042,5
216204547,540110,1611,5
216204548,540110,6917,4
216204554,540110,7050,4
216207330,540174,430,5
216207332,540174,996,5
216207333,540174,427,5
216207334,540174,6361,5
216207335,540174,6360,5
216207348,540174,13213,0
216207349,540174,1574,5
216207975,540190,35146,3
216207977,540190,27909,1
216207978,540190,27910,1
216207979,540190,35725,3
216208024,540190,14634,0
216208068,540190,1222,0
216208069,540191,759,0
216208070,540191,1606,0
216208076,540191,1233,0
216208077,540191,858,0
216208078,540191,5466,5
216209018,540211,1387,0
216209021,540211,862,0
216209036,540211,7050,0
216209043,540211,6173,0
216209048,540211,18723,3
216209843,540235,27909,0
216209844,540235,27910,0
216209846,540235,27853,0
216209847,540235,153653,0
216209851,540235,19990,0
216209857,540235,19989,0
216212917,540306,461,5
216212920,540306,786,4
216212922,540306,862,2
216212923,540306,1473,4
216212924,540306,943,5
216212925,540306,968,4
216212926,540306,941,5
216212927,540306,1368,4
216214841,540354,1000,4
216214842,540354,16285,4
216214843,540354,39204,4
216214844,540354,197,5
216214845,540354,1473,0
216215424,540366,14795,5
216215427,540366,6452,1
216215429,540366,14794,5
216215431,540366,1513,1
216215432,540366,1574,5
216215604,540370,6480,5
216215606,540370,6915,5
216215609,540370,6230,5
216215612,540370,6914,5
216215613,540370,6482,5
216216129,540383,524,4
216216130,540383,1526,2
216216131,540383,7220,4
216216132,540383,14850,4
216216134,540383,7432,5
216220058,540486,17421,5
216220069,540486,12982,5
216220070,540486,7170,5
216220071,540486,547,5
216220072,540486,839,4
216220080,540486,848,2
216220083,540486,7457,5
216221029,540516,19067,3
216221031,540516,839,2
216221032,540516,786,4
216221033,540516,858,4
216221036,540516,1473,5
216221065,540516,5466,4
216221076,540516,7008,4
216221358,540523,23360,5
216221359,540523,23164,5
216221360,540523,23361,4
216221363,540523,167265,0
216221364,540523,23912,4
216221365,540523,23943,2
216221366,540523,23172,0
216221835,540541,13547,5
216221836,540541,18932,4
216221837,540541,19541,4
216221838,540541,18931,5
216221839,540541,27908,3
216228120,540696,1473,5
216228122,540696,1572,0
216228123,540696,1537,0
216228127,540696,7008,5
216228128,540696,5467,5
216228129,540696,5466,0
216228131,540696,12948,0
216228412,540702,821,0
216228413,540702,772,0
216228414,540702,18850,0
216228415,540702,42115,0
216228416,540702,52662,0
216228417,540702,23316,0
216228418,540702,70436,0
216228471,540704,7173,5
216228472,540704,858,5
216228474,540704,8058,5
216228475,540704,536,5
216228476,540704,1473,5
216228478,540704,13412,0
216229092,540721,6959,0
216229093,540721,325,0
216229096,540721,301,0
216229101,540721,1605,4
216229103,540721,1604,0
216229104,540721,8126,4
216232945,540804,7976,4
216232948,540804,8001,0
216232949,540804,1376,0
216232950,540804,14648,5
216232952,540804,17036,5
216233339,540813,786,5
216233340,540813,1012,4
216233341,540813,858,4
216233344,540813,7398,4
216233347,540813,7323,4
216235004,540859,536,5
216235005,540859,1605,5
216235006,540859,739,4
216235009,540859,1211,5
216235011,540859,1408,5
216235781,540879,536,4
216235782,540879,1473,5
216235783,540879,1611,4
216235784,540879,1605,4
216235785,540879,7505,3
216235786,540879,14960,2
216237219,540913,23164,5
216237221,540913,49658,3
216237226,540913,131537,3
216237227,540913,23918,5
216237230,540913,23372,4
216240870,540997,1041,3
216240871,540997,846,5
216240872,540997,384,3
216240873,540997,438,5
216240874,540997,997,1
216240876,540997,13008,4
216240877,540997,1016,5
216240878,540997,12977,3
216247588,541174,7008,5
216247589,541174,5463,5
216247590,541174,5467,5
216247591,541174,5466,5
216247592,541174,5465,5
216250112,541250,941,4
216250122,541250,586,1
216250124,541250,670,5
216250126,541250,613,5
216250127,541250,1000,2
216250490,541260,21047,5
216250491,541260,16997,5
216250492,541260,12981,5
216250494,541260,77765,5
216250496,541260,1058,4
216252894,541330,441,4
216252895,541330,553,3
216252896,541330,6959,0
216252907,541330,21164,0
216252911,541330,12982,0
216254218,541370,1008,5
216254220,541370,862,5
216254221,541370,786,4
216254223,541370,19859,5
216254228,541370,1233,5
216254263,541372,8379,4
216254270,541372,524,5
216254271,541372,13550,3
216254273,541372,1009,4
216254275,541372,7220,1
216257633,541451,25274,5
216257635,541451,786,3
216257636,541451,1200,4
216257637,541451,1456,5
216257641,541451,7325,3
216257654,541451,25346,0
216258630,541479,909,3
216258631,541479,619,5
216258632,541479,20613,4
216258635,541479,21164,4
216258637,541479,616,3
216258638,541479,586,5
216264453,541626,536,5
216264454,541626,1387,5
216264455,541626,1386,4
216264456,541626,1605,5
216264458,541626,993,5
216264459,541626,7061,3
216267593,541710,1370,5
216267594,541710,6361,5
216267595,541710,6360,0
216267596,541710,12748,5
216267602,541710,7457,5
216267709,541718,1053,4
216267711,541718,858,4
216267714,541718,12981,4
216267715,541718,1123,5
216267716,541718,7432,4
216274437,541903,18264,5
216274438,541903,536,5
216274440,541903,1000,3
216274441,541903,786,3
216274442,541903,739,4
216274443,541903,858,2
216276409,541950,739,3
216276410,541950,943,3
216276411,541950,996,3
216276412,541950,670,4
216276413,541950,536,2
216276414,541950,772,3
216276415,541950,786,3
216276416,541950,858,3
216280368,542058,6803,0
216280369,542058,6461,4
216280372,542058,1605,5
216280373,542058,6805,5
216280374,542058,7490,4
216280377,542058,427,0
216282338,542109,1012,5
216282339,542109,943,5
216282340,542109,941,5
216282341,542109,613,5
216282342,542109,938,5
216282343,542109,944,5
216282344,542109,968,5
216282345,542109,939,5
216282372,542114,1000,5
216282374,542114,7341,5
216282375,542114,5803,5
216282376,542114,943,5
216282381,542114,578,5
216282382,542114,7008,5
216284283,542177,13510,5
216284284,542177,8462,5
216284287,542177,3640,5
216284288,542177,2584,5
216284289,542177,2586,5
216284607,542184,536,5
216284608,542184,18850,0
216284610,542184,1387,4
216284611,542184,1605,5
216284612,542184,1386,4
216284613,542184,1604,5
216284619,542184,4477,0
216287727,542259,27722,4
216287728,542259,23360,5
216287729,542259,757,5
216287730,542259,23361,3
216287731,542259,23950,5
216292138,542378,7506,3
216292141,542378,14850,0
216292147,542378,14845,5
216292153,542378,14846,5
216292156,542378,20968,5
216292163,542378,14582,0
216294215,542450,1000,0
216294216,542450,66,5
216294217,542450,1116,5
216294218,542450,1117,5
216294219,542450,21926,0
216294597,542463,1602,5
216294601,542463,1123,4
216294602,542463,858,5
216294607,542463,317,0
216294616,542463,1592,3
216295550,542483,7008,5
216295553,542483,536,4
216295554,542483,4477,5
216295555,542483,1233,5
216295558,542483,7220,5
216296731,542516,1001,0
216296732,542516,14814,0
216296736,542516,255,5
216296742,542516,1606,5
216296751,542516,879,5
216297913,542553,943,5
216297914,542553,670,5
216297916,542553,1000,3
216297917,542553,536,4
216297918,542553,938,5
216297919,542553,609,5
216298014,542558,1473,5
216298015,542558,1572,0
216298016,542558,1592,4
216298017,542558,14871,0
216298018,542558,1233,5
216298032,542558,1200,5
216299538,542592,1012,5
216299540,542592,547,5
216299541,542592,12981,2
216299542,542592,7300,4
216299545,542592,176,4
216300382,542619,19990,5
216300383,542619,1218,0
216300397,542619,19988,4
216300398,542619,19989,5
216300400,542619,39407,4
216304621,542721,7457,5
216304624,542721,772,5
216304625,542721,646,5
216304626,542721,1221,5
216304627,542721,12966,4
216306516,542761,1117,5
216306522,542761,1206,5
216306527,542761,80,5
216306530,542761,14566,4
216306532,542761,1313,5
216308512,542813,7988,4
216308513,542813,7170,0
216308514,542813,52577,0
216308516,542813,28632,0
216308518,542813,56910,0
216310138,542853,14850,5
216310139,542853,7220,5
216310147,542853,23921,5
216310148,542853,131537,3
216310155,542853,1473,5
216310156,542853,57763,0
216310994,542873,23374,5
216311019,542873,70626,5
216311024,542873,23360,5
216311034,542873,23956,5
216311036,542873,23950,4
216317057,543047,786,5
216317066,543047,13411,4
216317067,543047,307,5
216317068,543047,1473,4
216317069,543047,1592,4
216319574,543105,174,0
216319575,543105,13547,5
216319576,543105,18934,5
216319577,543105,8436,5
216319578,543105,14859,1
216319579,543105,524,3
216319580,543105,707,5
216320043,543118,1621,3
216320045,543118,123,5
216320047,543118,821,2
216320048,543118,707,4
216320049,543118,1000,4
216320051,543118,38819,5
216320975,543139,4766,3
216320976,543139,7237,5
216320983,543139,6970,5
216320984,543139,5412,5
216320985,543139,5413,0
216320994,543139,14871,0
216321478,543155,1004,5
216321479,543155,862,5
216321480,543155,14588,5
216321486,543155,15258,5
216321507,543155,1494,5
216321511,543155,20413,5
216323158,543205,909,4
216323159,543205,534,4
216323160,543205,412,3
216323161,543205,619,3
216323162,543205,899,4
216323550,543216,786,5
216323551,543216,839,4
216323552,543216,1201,4
216323554,543216,8460,3
216323555,543216,8142,4
216323556,543216,670,5
216323557,543216,772,5
216323558,543216,943,3
216324468,543236,7220,5
216324469,543236,1000,4
216324472,543236,14850,5
216324474,543236,536,5
216324494,543236,14849,3
216324495,543236,14698,5
216324517,543236,7237,5
216328221,543331,38819,5
216328222,543331,7978,4
216328224,543331,23945,5
216328225,543331,23375,0
216328226,543331,15467,0
216328436,543336,23172,4
216328437,543336,23176,4
216328439,543336,23164,4
216328440,543336,23361,4
216328443,543336,23945,0
216328445,543336,23950,4
216330080,543382,24869,3
216330081,543382,144335,5
216330082,543382,23188,5
216330084,543382,24886,5
216330086,543382,23190,5
216330087,543382,24870,5
216330095,543382,23153,5
216330104,543382,23374,4
216331913,543432,1211,5
216331914,543432,14832,5
216331915,543432,1088,2
216331917,543432,1009,3
216331920,543432,18723,0
216332089,543438,1012,0
216332090,543438,1604,3
216332092,543438,7517,5
216332093,543438,23476,5
216332094,543438,18288,5
216332095,543438,14870,5
216332096,543438,1206,5
216333182,543473,35746,5
216333187,543473,13381,4
216333188,543473,858,5
216333190,543473,1012,5
216333194,543473,14599,4
216336527,543558,461,3
216336529,543558,828,4
216336530,543558,858,1
216336531,543558,786,1
216336532,543558,862,1
216336533,543558,1202,1
216336535,543558,547,4
216340788,543671,7008,5
216340789,543671,5467,5
216340790,543671,5466,5
216340791,543671,5465,5
216340792,543671,5463,0
216343110,543734,1188,4
216343111,543734,7333,4
216343112,543734,12971,4
216343113,543734,427,4
216343114,543734,430,3
216343333,543740,1012,5
216343335,543740,1526,3
216343336,543740,7220,5
216343337,543740,1226,3
216343338,543740,14850,3
216345604,543801,536,5
216345605,543801,1605,5
216345606,543801,16247,5
216345608,543801,839,0
216345611,543801,943,5
216345612,543801,5465,5
216345613,543801,670,5
216349442,543900,786,5
216349443,543900,1233,4
216349444,543900,1201,4
216349448,543900,536,4
216349449,543900,1000,2
216349451,543900,13008,3
216349452,543900,7981,5
216349453,543900,23355,4
216351155,543934,27909,3
216351157,543934,27910,3
216351161,543934,21022,3
216351164,543934,35725,4
216351165,543934,35146,5
216351167,543934,862,3
216352236,543953,369,0
216352239,543953,636,0
216352242,543953,15467,0
216352243,543953,18294,0
216352246,543953,1572,0
216352247,543953,909,0
216359527,544130,446,5
216359529,544130,1188,4
216359531,544130,15450,2
216359537,544130,5422,4
216359538,544130,2513,5
216359594,544132,461,3
216359595,544132,1003,1
216359597,544132,1203,3
216359598,544132,586,4
216359599,544132,943,2
216359600,544132,7220,1
216359601,544132,7432,2
216364499,544260,739,4
216364500,544260,182,4
216364504,544260,5239,2
216364505,544260,943,4
216364506,544260,7492,3
216365846,544294,839,3
216365847,544294,1053,3
216365848,544294,17543,3
216365849,544294,66,4
216365858,544294,786,2
216365859,544294,1012,3
216366152,544300,23355,5
216366153,544300,7057,5
216366154,544300,7464,5
216366155,544300,2787,5
216366156,544300,2403,4
216366157,544300,7000,3
216366159,544300,1313,0
216372292,544448,27853,5
216372294,544448,20001,4
216372296,544448,126,5
216372297,544448,17543,4
216372300,544448,12966,4
216372306,544448,12962,5
216372414,544452,7898,4
216372415,544452,834,4
216372419,544452,459,5
216372420,544452,670,5
216372421,544452,943,5
216372422,544452,892,4
216372946,544468,1473,5
216372954,544468,1012,5
216372956,544468,7337,0
216372961,544468,7396,0
216372962,544468,1015,0
216373557,544485,19990,4
216373558,544485,19988,5
216373559,544485,19989,3
216373561,544485,50204,4
216373562,544485,27910,3
216373664,544488,833,4
216373665,544488,536,5
216373667,544488,524,4
216373668,544488,24173,4
216373669,544488,7899,3
216374642,544509,1077,0
216374643,544509,1222,3
216374645,544509,1201,4
216374646,544509,19073,4
216374653,544509,941,4
216374654,544509,70436,0
216375522,544537,1203,5
216375524,544537,739,5
216375525,544537,15474,3
216375527,544537,810,3
216375528,544537,7396,0
216375783,544542,613,5
216375796,544542,536,5
216375797,544542,1386,5
216375798,544542,1387,5
216375800,544542,18850,0
216375829,544542,1041,4
216376235,544550,131537,1
216376238,544550,23164,2
216376239,544550,116615,5
216376242,544550,23178,2
216376245,544550,23360,5
216376250,544550,23950,3
216377050,544569,5803,5
216377052,544569,4477,5
216377053,544569,1000,5
216377054,544569,536,4
216377061,544569,1211,5
216379649,544631,66,4
216379650,544631,1116,4
216379651,544631,1117,5
216379652,544631,1226,5
216379653,544631,939,5
216379654,544631,943,5
216379655,544631,938,5
216380384,544645,828,5
216380385,544645,846,5
216380386,544645,80,5
216380387,544645,384,5
216380388,544645,1041,4
216380454,544647,1211,5
216380456,544647,1000,4
216380457,544647,1526,4
216380458,544647,786,5
216380459,544647,858,5
216380460,544647,536,5
216381247,544671,1188,5
216381248,544671,684,5
216381249,544671,553,5
216381252,544671,772,5
216381253,544671,670,5
216381254,544671,668,5
216381257,544671,1221,4
216381259,544671,7990,4
216381502,544678,60155,5
216381504,544678,468,3
216381505,544678,536,5
216381507,544678,821,2
216381508,544678,906,5
216381509,544678,8427,5
216381511,544678,13546,5
216381512,544678,834,4
216382146,544697,14794,3
216382148,544697,1368,4
216382149,544697,1559,1
216382150,544697,8043,5
216382151,544697,39763,4
216382154,544697,23945,2
216384470,544764,12966,5
216384472,544764,12971,5
216384484,544764,772,0
216384487,544764,459,0
216384493,544764,13295,5
216388115,544854,1572,5
216388116,544854,1592,0
216388117,544854,786,5
216388118,544854,1233,3
216388123,544854,8042,3
216388124,544854,14839,4
216388125,544854,536,4
216392832,544972,536,5
216392833,544972,1605,5
216392835,544972,7517,5
216392836,544972,23476,5
216392837,544972,18288,5
216393862,545001,739,5
216393863,545001,1203,3
216393864,545001,810,5
216393867,545001,325,0
216393872,545001,536,4
216393873,545001,1387,0
216394376,545014,586,3
216394378,545014,7232,5
216394385,545014,858,2
216394390,545014,1125,3
216394392,545014,70436,0
216399859,545148,786,3
216399860,545148,1012,4
216399861,545148,862,1
216399862,545148,821,3
216399863,545148,839,5
216399864,545148,634,5
216399865,545148,1218,4
216400465,545164,8001,4
216400466,545164,21897,3
216400467,545164,536,4
216400468,545164,1387,4
216400469,545164,1386,4
216400768,545169,1387,5
216400769,545169,19996,5
216400770,545169,7492,5
216400772,545169,1473,5
216400773,545169,7474,0
216400950,545176,1386,4
216400951,545176,1387,4
216400952,545176,739,5
216400953,545176,536,4
216400954,545176,943,5
216400955,545176,18850,0
216404462,545270,1123,5
216404463,545270,1012,4
216404464,545270,786,4
216404466,545270,821,5
216404467,545270,586,4
216404468,545270,461,4
216404469,545270,613,5
216407464,545339,1555,4
216407469,545339,7432,5
216407472,545339,943,5
216407474,545339,1000,3
216407475,545339,536,5
216407476,545339,19492,3
216407477,545339,772,4
216407479,545339,1473,3
216409614,545400,1420,5
216409615,545400,417,5
216409616,545400,7381,5
